微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
IAeVv4raz,#法学园地[超话]##案件微播报# 【切记！造谣、传谣是要承担法律责任的[并不简单]】网络的匿名性助长了一些人制造谣言、散播谣言的侥幸心理，其利用谣言牟利、博取关注、误导群众甚至扰乱社会秩序！但须知造谣、传谣是要承担法律责任的↓#撒野出品方辟谣主演人选##撒野#   高密市  显示地图 原图 ,,http://wx4.sinaimg.cn/large/bd1575a0ly1gd65suu4ohj20c81gt453.jpg,无,TRUE,无,#撒野#,2020/3/25 14:31,法学园地超话,2,2,2,2
Iy9dciLGm,"#微博辟谣##抗击新型肺炎第一线#【3月10-11日微博辟谣重要信息汇总】【重要辟谣】@北京日报:3月16日北京居民出行正常化？24日全面复工？均属谣言。http://t.cn/A6z4tKjj@天津交警:3月16日起恢复限行？交警总结了一个特点……http://t.cn/A6z4tKjJ@泉州网警巡查执法:网传“吴好运入住泉州欣佳宾馆，没躲过追杀”？实为谣言段子！http://t.cn/A6z73kEY【综合性辟谣】@中国长安网:高校通知学生6月返校直接毕业？学院辟谣：已报警。http://t.cn/A6z2jO7y@中国互联网联合辟谣平台:这些谣言别信！http://t.cn/A6z4tKjX@新京报:3月份暂停办理中国护照？中国驻韩国使馆辟谣。http://t.cn/A6z75OXO@中国长安网：武汉机场回应湖北各机场即将复航：提前准备，未定时间。http://t.cn/A6zz2Uty@中国互联网联合辟谣平台：没有任何证据表明丙种球蛋白可用于预防新型冠状病毒。http://t.cn/A6z4tKjo【地方及公安网警辟谣】@湖南日报:湖南邮政国际业务分公司禁止收寄口罩等重要战略物资？假的！http://t.cn/A6z4tKjl@天津辟谣:“市政府会议精神”？旧谣新传。http://t.cn/A6z4tKjS@河南教育:河南3月14日开学？1个至少27处错误的“假通知”你信了吗？http://t.cn/A6z4tKj6@时间视频:的哥身患传染病还拉客当街被查？哈尔滨官方：假的！http://t.cn/A6z4tKjC@山西师范大学临汾学院官微:网传“山西师范大学临汾学院通知学生6月返校直接毕业”系谣言并向公安机关报案。http://t.cn/A6z4tKjY@温州网警巡查执法:行政拘留5天！“锦春大厦治愈患者复发死亡”造谣者被抓获。http://t.cn/A6zwk2Qw@平安重庆:每天用肥皂洗鼻窦可以降低感染新冠肺炎风险？谣言，别信！http://t.cn/A6z4tKji@大众网:青岛一公交司机称一个口罩戴14天？其在岗21天领了11个口罩。http://t.cn/A6z4tKjN@安阳市教育局:安阳市开学时间暂未确定！http://t.cn/A6z4tKjx@宁夏新闻广播:一退休人员网上散播涉疫谣言被银川警方处罚！http://t.cn/A6z4tKjW@北斗融媒:丹东公布4例确诊病例传染源追溯情况及宋某某网上传言有关情况的说明。http://t.cn/A6z4tKj0@荆州发布:关于网传郢城镇郢南小区多人发热视频调查情况的说明。http://t.cn/A6z7pufA@温州日报:网传“锦春大厦一治愈患者于昨晚复发死亡”系谣言！http://t.cn/A6z4tKmx@宁波网警巡查执法:网传余姚四中部分班级已提前复学？谣言！http://t.cn/A6z4tKmq@新晚报:返程高峰，黑龙江省高速拥堵？官方辟谣：不存在！http://t.cn/A6z4tKmI@广州日报:男子为阻止女友登机谎称其是确诊患者,一审获刑7个月。http://t.cn/A6z4tKmJ@成都商报:直播课安排到6月？成都市教科院：该课程安排与开学时间无关。http://t.cn/A6z24nQ1@海南日报:海南4月1日将开学？省教育厅：我省开学时间尚未确定。http://t.cn/A6z4tKm4@平安重庆:新冠肺炎和流感差不多？谣言，别信！http://t.cn/A6z4tKmf@永定公安:造谣韩国回张人员确诊新冠病毒的人已被拘！http://t.cn/A6z4tKmU@人民日报社海南分社:海南省撤回现房销售新政？假的！http://t.cn/A6z4tKmM@红网:兰州一医院医护未获分毫补助?官方回应:已发98万。http://t.cn/A6z4tKmt@黄石发布:辟谣！网传阳新今日撤销卡口和恢复交通。http://t.cn/A6zACKmY@广西日报:来宾有从湖北来的新冠肺炎确诊病例？官方回应来了。http://t.cn/A6zw41MB@微博政务 协同全国网警巡查执法矩阵共同支持。 [组图共3张] 原图 ",,"http://ww4.sinaimg.cn/large/bd1575a0ly1gcq957c15dj20g909mdhs.jpg,http://ww4.sinaimg.cn/large/bd1575a0ly1gcq957vzraj20gc0960tx.jpg,http://ww4.sinaimg.cn/large/bd1575a0ly1gcq958ur6qj20g50df0v6.jpg",无,TRUE,无,无,2020/3/11 20:17,HUAWEI P30,3,3,3,1
Iwae5bQF9,#微博辟谣##抗击新型肺炎第一线#【2月27日微博辟谣重要信息汇总】【重要辟谣】@大江金岸：网传塔子湖锦绣家园有肺炎重症治愈病人上吊自杀：不属实。http://t.cn/A67wJexq@郑州发布：造谣“相关部门关闭方中山”，郑州警方将依法查处。http://t.cn/A67Lmb5a【综合性辟谣】@中国互联网联合辟谣平台：莫让“指尖上的谣言”病毒式传播。http://t.cn/A67Lmb5X@中国互联网联合辟谣平台:听说快开学了？这些政策及措施让你规避误区。http://t.cn/A67Lmb56【地方辟谣】@长安皖韵：辟谣！合肥辱骂、殴打门卫女子亲属信息泄露？警方：假的！已立案侦查。http://t.cn/A67Lmb5F@浙江之声:宁波余姚新发现确诊病例？假的。http://t.cn/A67Lmb54@广州增城发布:中新镇地铁工地确诊5例新冠病毒病例？假的！http://t.cn/A67Lmb5U@湖南日报:邵东一网民散布谣言造成恶劣社会影响被公安机关依法刑拘。http://t.cn/A67Lmb52@上城发布:望江家园西园疑似病例已排除感染。http://t.cn/A67Lmb5i@鄂州发布:疫情期间传播不实视频 鄂州华容两村民被行拘。http://t.cn/A67Lmb5J@甘肃发布：关于网传“定西市安定区巉口镇发现2名疑似新冠肺炎患者”的辟谣声明。http://t.cn/A67Lmb5Z@黄石发布：外援下陆区的青菜丢弃山上？真相来了！http://t.cn/A67wKZSp@苏州工业园区发布：网传“苏州工业园区有外籍人员确诊”系谣言！http://t.cn/A67Lmb5M@杭州网：网传杭州临安某企业员工被确诊为新冠肺炎，官方紧急回应：系普通肺炎，无需恐慌。http://t.cn/A67Lmb5I@宁德晚报：网传古田杉洋又有一例确诊系谣言。http://t.cn/A67Lmb5K@襄城新闻：襄城区发现一起生活物资配送人员确诊病例？谣言！http://t.cn/A67Lmb5p@辽宁法制报：网传“三个武汉确诊病例密切接触者返回朝阳”系谣言！http://t.cn/A67Lmb5N【公安网警辟谣】@乌鲁木齐网警巡查执法:网传“新疆自2月25日起，防控措施继续延长14天”系谣言！http://t.cn/A67Lmb5q@郴州市公安局:资兴四人打麻将被发现抬桌走10公里？造谣者已被依法处置。http://t.cn/A67Lmb5f@平安重庆:巴南区首例出院病例复发？谣言，别信！http://t.cn/A67ZctzE@微博政务 协同全国网警巡查执法矩阵共同支持。 http://t.cn/RyhQhyT 显示地图 [组图共3张] 原图 ,,"http://ww2.sinaimg.cn/large/bd1575a0ly1gcb66v8txwj20fv0ecwgp.jpg,http://ww3.sinaimg.cn/large/bd1575a0ly1gcb66vigeyj20g109gtae.jpg,http://ww4.sinaimg.cn/large/bd1575a0ly1gcb66wxi8jj20g30exjt7.jpg",无,TRUE,无,http://t.cn/RyhQhyT,2020/2/27 19:12,HUAWEI P30,3,4,0,1
Ivz5Le05O,#微博辟谣##抗击新型肺炎第一线#【2月23日微博辟谣重要信息汇总】【重要辟谣】@新京报：北京疾控辟谣北京多医疗机构有疫情：信息已公开勿信谣传谣。http://t.cn/A6hmjeSO@中国长安网：网传湖北武汉洪山美林青城小区团购防护不力致数十人感染？谣言！http://t.cn/A6hBPBIx@世界卫生组织;新冠病毒可以通过蚊子传播？世卫组织辟谣：暂无证据。http://t.cn/A6hBYo7I【武汉辟谣】@洪山发布：洪山美林青城小区团购时防护不到位、致30多人确诊感染新冠肺炎？此消息纯属谣言！http://t.cn/A6h1mC18【近期北京辟谣】@微博辟谣：网传自来水加大氯气注入，需静置两小时以上再用？北京市自来水集团已辟谣，假的！http://t.cn/A6hB5Nsl@北京西城：西城区政府69位隔离观察者今日52位确诊系谣言。http://t.cn/A6h8xlTh@北京西城：网传金融街某通讯公司大楼发生聚集性感染系谣言，西城今日无新增病例。http://t.cn/A6h8YGsZ@北京市西城区展览路医院：医院未接收新冠肺炎确诊、疑似病例。http://t.cn/A6h8E9w9@健康海淀:网传海淀医院出现院内感染等消息是谣言。http://t.cn/A6hYazR4@中国新闻网:果多美辟谣员工感染新冠肺炎。http://t.cn/A6hj3Krh@北京市教委：网传北京大中小学3月初开学系谣言。http://t.cn/A6hpBbZ2@人民日报：区长回应网传北京西城区政府停摆：目前运转一切正常。http://t.cn/A6hKFCdr【综合性辟谣】@中国反邪教：疫情当前，谨防邪教造谣生事！http://t.cn/A6hBYo70@中国互联网联合辟谣平台：别让这些谣言，“中伤”了你的生活。http://t.cn/A6hBYo7X【地方辟谣】@黄冈政府门户网：辟谣 ！网传黄冈一镇政府食堂确诊病例波及三万多人。http://t.cn/A6hudzSL@潜江发布：潜江市老新镇安定村书记带队卖口罩？辟谣！http://t.cn/A6hudzSZ@哈尔滨日报：黑龙江大型超市发生打人事件？谣言！http://t.cn/A6hBYo7J@娄底新闻网：网传“涟源一水泥厂复工发生聚集性感染”系谣言。http://t.cn/A6hBYo7N@湖南日报; 张家界国家森林公园对本地市民开放？假消息！http://t.cn/A6hBYo7x@邵阳日报：网传“鹅公有人从湖北偷偷回来，且一人发烧打针”系谣言。http://t.cn/A6hBYo7a@南昌发布：南昌确诊患者连续4天去过某超市购物？此为不实消息。http://t.cn/A6hmSPAO@长春发布：无业游民冒充“省委的”假装有枪恐吓别人，真相来了！http://t.cn/A6hBYoAQ【公安网警辟谣】@平安北京：编造“京东从湖北去上海的物流司机感染新冠病毒，被发现死在车里”，女子被行政拘留。http://t.cn/A6h3YmcI@泉州网警巡查执法：网传石狮绿岛旁有人在家中放火？假的！http://t.cn/A6hBYoAR@马鞍山网警巡查执法：辟谣！网传雨山苏果超市有顾客发生争执和厮打？http://t.cn/A6hBYoAm@微博政务 协同全国网警巡查执法矩阵共同支持。 http://t.cn/RyhQhyT 显示地图 [组图共6张] 原图 ,,"http://ww3.sinaimg.cn/large/bd1575a0ly1gc6m92t7jhj20g80d1dia.jpg,http://ww4.sinaimg.cn/large/bd1575a0ly1gc6m9318kpj20g70aktaa.jpg,http://ww3.sinaimg.cn/large/bd1575a0ly1gc6m937hifj20ge07z3ze.jpg,http://ww1.sinaimg.cn/large/bd1575a0ly1gc6m93ipmej20gb0cu76b.jpg,http://ww4.sinaimg.cn/large/bd1575a0ly1gc6m93rpsnj20g406vjt1.jpg,http://ww1.sinaimg.cn/large/bd1575a0ly1gc6m940ht1j20g60hiadm.jpg",无,TRUE,无,http://t.cn/RyhQhyT,2020/2/23 20:39,HUAWEI P30,0,2,0,1
IvgjAhELv,#防控疫情法治同行# #微博辟谣##抗击新型肺炎第一线#【2月21日微博辟谣重要信息汇总】【重要辟谣】@健康海淀:网传海淀医院出现院内感染等消息是谣言。http://t.cn/A6hYazR4@国是直通车 : 网传牛蛙列入禁食名录 国家林草局：从未发布相关名单。http://t.cn/A6hjdPRE@警民直通车-上海：经调查，该信息不属实，网传《扣押通知书》系伪造。http://t.cn/A6hQISaB【综合性辟谣】@军报记者:战“疫”关键时刻，莫让谣言扰乱舆论场。http://t.cn/A6hHTRF2@中国互联网联合辟谣平台:掐断谣言“传输带”，不做谣言“传声筒”。http://t.cn/A6hQsE53@中国新闻网: 果多美辟谣员工感染新冠肺炎。http://t.cn/A6hj3Krh@首都网警 邀您一起慧眼识谣，理性防疫！http://t.cn/A6hQsE5F【地方辟谣】@中国互联网联合辟谣平台: 湖北粮食够吃吗？湖北省粮食局硬核回应。http://t.cn/A6hQsE5B@中国广州发布：广州市教育局开学时间定了！”这个消息是假的。http://t.cn/A6hjYaTN@唐山发布：网传“体育馆集中隔离”的内容，经核实，我市相关部门并未发布过此类信息，网传内容不属实。http://t.cn/A6hQsE5k@张家口发布：网上大量流传各种版本关于开学时间的消息，此类信息均为虚假信息。http://t.cn/A6hQsE5g@江门日报：江海一男子造谣疫情被依法行政处罚。http://t.cn/A6hjhPZS@怀宁发布：网传的“大王庙市场有老奶奶去世，去过大王庙市场全部隔离”的信息不实。http://t.cn/A6hQsE5m@山西发布：网传“疫情防控期间学校开学工作安排情况汇报”截图，经查证，该图片所涉内容与太原市无关。http://t.cn/A6hQsE5s@泸州新闻网：西南医科大学附属中医医院住院部封楼、儿科门诊停诊消息并不属实。http://t.cn/A6hQsE51@现代快报:江苏省内所有卡点今晚全部拆除？谣言！http://t.cn/A6hQsEtP@新都资讯:大丰确诊病例与859人有接触？不实！http://t.cn/A6hQsEtv@仙桃发布:网传“胡场精神病院患者全部感染”等信息不属实。http://t.cn/A6hQsE5u@网信商丘:“网传我市撤消所有卡点”为谣言！http://t.cn/A6hQsE5r@天门发布：天门人注意：这两则消息都是谣言！http://t.cn/A6hQsE5d@杭州网:网传去过滨江宝龙城永辉超市绿码变红码？假的！http://t.cn/A6hQsEXw@网信呼和浩特:网传中小学开学时间是假的。http://t.cn/A6hQsEX9@株洲发布:“左垅村一家六口初步检测是阳性”？谣言！http://t.cn/A6hQsE6e【公安网警辟谣】@警民直通车-上海：网传“奉贤金水苑小区有重点地区确诊病人逃入”的信息系谣言。http://t.cn/A6hQsEXv@巴中网警巡查执法：巴中平昌一女子发布涉疫情不当言论 被处罚款500元。http://t.cn/A6hQsEXZ@平安重庆:红外线体温计会导致眼部灼伤、视力下降、易引发白内障？谣言，别信！http://t.cn/A6hQsEXL@邯郸网警巡查执法:网上大量流传的“市政府最新消息：学校开学时间”等信息，经与相关部门证实，这是假的！http://t.cn/A6hQsE6g@荆门网警巡查执法：钟祥一网民发布涉疫情不实信息被批评教育。http://t.cn/A6hQsE6k@邵阳网警巡查执法:微信圈群传播的“我市学校开学时间”消息是谣言。http://t.cn/A6hQsEXP@马鞍山网警巡查执法:网传和县发生村民强行出村把值岗人员砍死？系谣言！http://t.cn/A6hQsE6d@平安重庆:新冠肺炎患者要自己承担治疗费用的40%？谣言，别信！http://t.cn/A6hQsE6s@保定网警巡查执法:网传“市公安局巡逻队全市巡逻，不带通行证将被集中隔离”系谣言！http://t.cn/A6hHTRFP@自贡网警巡查执法:自贡学校开学时间定了？假的！http://t.cn/A6hHTRkk@宁波网警巡查执法：慈溪一企业发现确诊病例？谣言！http://t.cn/A6hQsEXz@微博政务 协同全国网警巡查执法矩阵共同支持。 http://t.cn/RyhQhyT http://t.cn/RyhQhyT 显示地图 [组图共6张] 原图 ,,"http://ww2.sinaimg.cn/large/bd1575a0ly1gc4bcszjp6j20ga08awfp.jpg,http://ww3.sinaimg.cn/large/bd1575a0ly1gc4bct4urij20g80a9t9g.jpg,http://ww4.sinaimg.cn/large/bd1575a0ly1gc4bctcv8fj20gc09b75i.jpg,http://ww4.sinaimg.cn/large/bd1575a0ly1gc4bctmsmmj20gc093wg4.jpg,http://ww1.sinaimg.cn/large/bd1575a0ly1gc4bcu0e0fj20g40af0ul.jpg,http://ww1.sinaimg.cn/large/bd1575a0ly1gc4bcu8n4cj20g30ayac0.jpg",无,TRUE,无,http://t.cn/RyhQhyT,2020/2/21 20:51,HUAWEI P30,4,4,1,1
Iv7l6Ad3Q,#安哥辟谣#【“合成病毒”是谣言！#多国知名医学专家联名支持中国科学家# 】 2月18日，国际权威医学期刊《柳叶刀》刊登了由全球多个国家的知名医学专家联署的一份声明。声明对正在与新型冠状病毒肺炎疫情战斗的中国科研和医学人士表达致敬和支持之情，更严厉谴责了目前网络上一些愈演愈烈的围绕新型冠状病毒的阴谋论！尤其是那些宣称病毒并非来自自然界，而是“人造”出来的某种生化武器的阴谋论。http://t.cn/A6h0ttVD #钟南山回应新冠肺炎药物使用##武汉第八医院院长王萍感染新冠肺炎# http://t.cn/RyhQhyT 显示地图 ,,无,无,TRUE,无,http://t.cn/RyhQhyT,2020/2/20 22:00,HUAWEI P30,1,2,0,3
IuEBMmmWv,【警惕！#研究员实名举报造谣账号来自境外#】继辟谣毕业生黄燕玲是所谓“零号病人”之后，中科院武汉病毒所官网再登声明称，陈全姣研究员从未发布任何举报信息。@江苏网警 17日发文称，造谣账号近期登陆地为境外，请大家严防相关阴谋和破坏活动。 造谣“武汉病毒所研究员实名举报”账号，来自境外！  高密市  显示地图 [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/bd1575a0ly1gbzov36gh2j20bt08774t.jpg,http://ww3.sinaimg.cn/large/bd1575a0ly1gbzov3mtpuj20j60bdwfh.jpg,http://ww2.sinaimg.cn/large/bd1575a0ly1gbzov48ssjj20g90bpaau.jpg",无,TRUE,无,@江苏网警,2020/2/17 20:52,HUAWEI P30,4,1,0,2
IuEBtsu0X,【警惕！#研究员实名举报造谣账号来自境外#】继辟谣毕业生黄燕玲是所谓“零号病人”之后，中科院武汉病毒所官网再登声明称，陈全姣研究员从未发布任何举报信息。@江苏网警 17日发文称，造谣账号近期登陆地为境外，请大家严防相关阴谋和破坏活动。 造谣“武汉病毒所研究员实名举报”账号，来自境外！  高密市  显示地图 [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/bd1575a0ly1gbzov36gh2j20bt08774t.jpg,http://ww3.sinaimg.cn/large/bd1575a0ly1gbzov3mtpuj20j60bdwfh.jpg,http://ww2.sinaimg.cn/large/bd1575a0ly1gbzov48ssjj20g90bpaau.jpg",无,TRUE,无,@江苏网警,2020/2/17 20:51,HUAWEI P30,1,0,0,2
IuDIuFL8D,#微博辟谣##抗击新型肺炎第一线#【2月17日微博辟谣重要信息汇总】【重要辟谣】@青山政务：青山有八名新冠病人从医院脱逃？假的！http://t.cn/A6h6mRXh@楚天都市报：辟谣！医院有确诊病人挖洞出逃？系精神疾病患者破坏病房。http://t.cn/A6hiPmi9【武汉辟谣】@武汉发布：有人用病死猪加工食品？原是无害化处理场在处理病死猪！http://t.cn/A6hJiN44@楚天都市报：老人确诊新冠肺炎倒在路边？普通肺炎患者情绪激动躺地上。http://t.cn/A6hMNpPX【地方辟谣】@荆门广播电视台：荆门公交将于21日陆续恢复运行？假的！ http://t.cn/A6h6miAr@都市快报：这份“教育局”的开学安排讨论稿，不是杭州的！市教育局：具体的开学时间以省教育厅正式发布为准。http://t.cn/A6hIuD1N@长春发布：明天省内所有新冠肺炎患者送到九台区结核医院？假的。http://t.cn/A6hMD4Z8@福州广播电视台：3月2日开学是真的吗？福州市教育局：我省2月16日后还将继续延迟开学，具体开学时间将提前一周向社会公布。http://t.cn/A6h6mi2U@新安晚报：合肥3月2日开学？合肥市教育局辟谣！http://t.cn/A6hJUFyp@株洲发布：关于“强行缴费集中隔离”谣言的说明。http://t.cn/A6h6mR6s@成都教育：网传成都将于3月2日起分批开学？成都市教育局：开学时间待公布。http://t.cn/A6h6mdfY@佛山发布：“禅城区所有农贸市场休市2天”？假的！http://t.cn/A6h6mdfT【综合性辟谣】@生命时报：比病毒更有“传染性”的，是这些在朋友圈热传的9个谣言。http://t.cn/A6h6mdfQ@中国互联网联合辟谣平台：外国黑媒说方舱医院是“集中营”？！看看这波“带节奏的”回怼。http://t.cn/A6h6mdfj【公安网警辟谣】@湖北网警巡查执法：“怀疑被姑姑感染新冠肺炎 男子杀害三人”系谣言！http://t.cn/A6h6mOMY@襄阳网警巡查执法：未带通行证出行将被集中隔离？谣言！http://t.cn/A6h6miAB@宁波网警巡查执法：湖北人藏在集装箱里返回宁波？谣言！http://t.cn/A6h6miAC@温州网警巡查执法：网传鹿城区联合广场保安活动轨迹系谣言！http://t.cn/A6h6miAO@大连网警巡查执法：网传“明天起全市禁止机动车上路”等为虚假信息，造谣者已被行政拘留。http://t.cn/A6h6mi2v@菏泽网警巡查执法：牡丹区一网民因传播不实疫情信息被警方依法处罚！http://t.cn/A6h6mOMu@临汾网警巡查执法：网传“出门不带通行证送体育馆集中隔离”系谣言！http://t.cn/A6h6mRXw@滁州公安在线：滁州一人因散布疫情谣言被依法处理！http://t.cn/A6h6mRXA@河池网警巡查执法：大化七百弄乡一家四口都安探亲后全部感染新冠肺炎且一人危重？谣言。http://t.cn/A6h6mRXL@淮北网警巡查执法：没带通行证出行将被公安局巡逻队集中隔离？谣言！http://t.cn/A6h6mRX5@台州网警巡查执法：东塍跑进来几个湖北人？假的！http://t.cn/A6h6mdfH@成都网警巡查执法：网传“青白江姚渡镇凉水井发生恶性案件”系谣言，造谣者已被依法处理。http://t.cn/A6h6Gilu@微博政务 协同全国网警巡查执法矩阵共同支持。 http://t.cn/RyhQhyT 显示地图 [组图共6张] 原图 ,,"http://ww4.sinaimg.cn/large/bd1575a0ly1gbzkyb4e5zj20g70cd0vj.jpg,http://ww4.sinaimg.cn/large/bd1575a0ly1gbzkybbc3fj20g50h1mzn.jpg,http://ww2.sinaimg.cn/large/bd1575a0ly1gbzkybmn7vj20g10epjty.jpg,http://ww1.sinaimg.cn/large/bd1575a0ly1gbzkybtutvj20fx09vwg1.jpg,http://ww3.sinaimg.cn/large/bd1575a0ly1gbzkyc58cbj20g20dumzk.jpg,http://ww1.sinaimg.cn/large/bd1575a0ly1gbzkyccto4j20g00cf40d.jpg",无,TRUE,无,http://t.cn/RyhQhyT,2020/2/17 18:36,HUAWEI P30,2,2,0,1
Iu2BVbBem,#微博辟谣##抗击新型肺炎第一线#【2月13日微博辟谣重要信息汇总】【重要辟谣】@微博辟谣：网传视频“一位老人带着孙子去超市赊米”引关注。经核查，该视频系站外摆拍内容，且有一系列同场景的摆拍作品。http://t.cn/A6h4LyfC@湖北省政府门户网站:“武汉百步亭花园无人管？一天只给一个核酸检测名额”系谣言。http://t.cn/A6hynf7K@人民日报：汉口银行回应员工穿防护服摆拍：自购非医用防护服，向社会道歉。http://t.cn/A6hUxr9z【武汉辟谣】@武汉发布：从武汉回国的700印度人未感染是因吃咖哩？专家回应：没有任何一种食物能够在短期内迅速提高免疫力，吃好每餐饭最重要。 http://t.cn/A6hUs78b@武汉发布：武汉盘龙城男子把口罩喷酒精，遇电梯84消毒瞬间死亡？假的！http://t.cn/A6h4uAQ3【地方辟谣】@上海消防：“酒精消毒引起桃浦四村火灾”为不实信息。http://t.cn/A6hL3dWq@长春发布：长春今明两晚夜间10点到凌晨2点开始全城大消杀行动？别信！http://t.cn/A6hywegT@潍坊发布：网传“昌乐疫情进入高危阶段，昌乐县人民医院处于满额状态……”。经核实，此信息为虚假信息。http://t.cn/A6hUs78t@湖北政法：湖北仙桃有人贩卖“批条物资”？假的！http://t.cn/A6hUs78G@北京昌平：昌平自来水加大氯气注入？假的！http://t.cn/A6hUs785@石家庄长安发布：网传“石家庄尚乘源小区业主出入均需要提供动态口令”为谣言。http://t.cn/A6hUsRZ8@新浪广东：湖北、浙江、湖南等7省人员不许进广东？真相来了。http://t.cn/A6hUs78Z@海州发布：网传“连云港公布1例确诊病例活动轨迹 曾步行至海州批发市场”不实。http://t.cn/A6hUs78A【科普辟谣】@世界卫生组织：公厕的干手器不能在30秒内杀死新型冠状病毒。http://t.cn/A6h4uAQ1【综合性辟谣】@中国互联网联合辟谣平台：多地驰援湖北医疗队物资丢失？闻洋葱能防新型冠状病毒？这些谣言别掉以轻心！http://t.cn/A6h4uA8P@人民日报：武汉二氧化硫浓度未见异常：外传浓度上升系监测失准。http://t.cn/A6hLjo3K@中国互联网联合辟谣平台：吃猪肉会感染新型冠状病毒？别被造谣者带了节奏。http://t.cn/A6h4uAQB@沙坪坝微政务：这些为疫情谣言信不得！http://t.cn/A6h4uAQF【公安网警辟谣】@柳州网警巡查执法：200人在柳江晋航农庄隔离？谣言！http://t.cn/A6h4tQME@温州网警巡查执法：网传温州今明两晚夜间10点到凌晨2点开始全城大消杀行动？假的。http://t.cn/A6h4uAQs@泉州网警巡查执法：钟楼附近查到一名“新冠肺炎”患者？工作人员也要被隔离？谣言！http://t.cn/A6h4tQMg@大庆网警巡查执法：未带通行证出行将被集中隔离？谣言！http://t.cn/A6h4tQM3@孝感网警巡查执法：散布“分水某村杀人”谣言的男子，已被汉川警方抓获。http://t.cn/A6hAtTGD@舟山网警巡查执法：网传水产码头不能卸货，鱼都要倒掉了？假的。http://t.cn/A6h4tQM8@荆门网警巡查执法：东宝一男子发布疫情谣言被教育训诫。http://t.cn/A6h4tQMr@东莞网警巡查执法：经核查，未发现东城景天花园城存在新冠肺炎确诊病例，也没有封楼的情况。http://t.cn/A6h4tQMR@河池网警巡查执法：网传“宜州区龙头乡拉浪街确诊一新冠肺炎病例”系谣言。http://t.cn/A6h4tQMm@淄博网警巡查执法：凌晨24时后所有路口24小时改红灯？三人不能同行？谣言！http://t.cn/A6h4tQM1@东莞网警巡查执法：网传东莞一住宅酒精消毒后引发爆炸起火？谣言！ http://t.cn/A6h4tQx4@天津网警巡查执法：网传天津大直沽汇贤里26楼被封？谣言。http://t.cn/A6h4tQMn@警民直通车-浦东：网传照片反映“丁香路1599弄，后备箱带人”不实。http://t.cn/A6hLm7kO@微博政务 协同全国网警巡查执法矩阵共同支持。 http://t.cn/RyhQhyT 显示地图 [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/bd1575a0ly1gbv14xsvn2j20g40aujsq.jpg,http://ww1.sinaimg.cn/large/bd1575a0ly1gbv14y5crhj20g50cqaby.jpg,http://ww2.sinaimg.cn/large/bd1575a0ly1gbv14yel3sj20g808tgmk.jpg,http://ww4.sinaimg.cn/large/bd1575a0ly1gbv14ync8wj20g90c00uj.jpg,http://ww4.sinaimg.cn/large/bd1575a0ly1gbv14zbu3xj20g00bs40r.jpg,http://ww3.sinaimg.cn/large/bd1575a0ly1gbv14zhavzj20ga095wfr.jpg,http://ww1.sinaimg.cn/large/bd1575a0ly1gbv14zocagj20g10apmz9.jpg,http://ww4.sinaimg.cn/large/bd1575a0ly1gbv14zzqa0j20g709g40g.jpg,http://ww1.sinaimg.cn/large/bd1575a0ly1gbv150c4qtj20g80a4ab8.jpg",无,TRUE,无,http://t.cn/RyhQhyT,2020/2/13 20:08,HUAWEI P30,1,5,0,1
IsZtK02Ry,【#中日友好医院辟谣瑞德西韦效果显著# 临床研究才开始 怎么可能知道结果？】2月5日下午，中日友好医院王辰、曹彬团队在武汉市金银潭医院宣布启动瑞德西韦治疗新型冠状病毒感染的临床研究。今天，互联网上关于这一药物短时间内已在761位患者身上“全部显效”的说法甚多。对此，中日友好医院副院长曹彬教授对中国青年报记者表示，这一说法不实，“临床研究今天才开始，怎么可能知道结果？”瑞德西韦是美国一款处于研发阶段的药物，作用尚有待验证，也未在任何国家上市。 http://t.cn/RyhQhyT 显示地图 原图 ,,http://wx3.sinaimg.cn/large/bd1575a0ly1gbn1lguiyjj20go0go77e.jpg,无,TRUE,无,http://t.cn/RyhQhyT,2020/2/6 22:19,HUAWEI P30,2,2,1,2
