微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
JfJL7Eeqa,#科学辟谣# #微博辟谣#【谣言：小儿EB病毒感染最多活5年】辟谣：EB病毒感染属于儿科较为常见的病毒感染性疾病，临床表现不仅复杂多样，还会累及多系统造成相关疾病，对于儿童的生命健康造成很大的威胁，所以也受到了临床上越来越多的关注。EBV感染的相关疾病有以下几种：1. 传染性单核细胞增多症传染性单核细胞增多症是一种单核巨噬细胞系统急性增生性疾病，主要由EB病毒引起，以侵犯淋巴系统为主，临床表现多样，常见的有发热、咽喉炎、淋巴结以及肝脾肿大，临床上主要以抗病毒治疗为主。2. 慢性活动性EB病毒感染慢性活动性EB病毒感染的患儿可以有间断性发热、咳嗽不停、肝功能异常等症状。经过实验室检测会发现患儿的血小板一直呈现减少的趋势，蚊虫叮咬之后，会出现过敏、皮疹等症状。3.  噬血细胞综合症（HLH）HLH是由单核巨噬细胞反应性增生所致的组织细胞病。患儿可表现为发热、脾部肿大、肝炎以及血细胞减少等。化验检查提示噬血细胞、血清铁蛋白持续性升高，高甘油三酯以及低纤维蛋白原等也是参考指标。综上所述，EB病毒感染有多种多样的临床表现，不一定是恶性疾病。我们应该正确认识、辨别EB病毒感染，了解EB病毒感染的临床症状，及早发现、治疗，避免发生严重的并发症，努力为儿童的健康成长保驾护航。辟谣专家：陈鹏，吉林大学第二医院儿科诊疗中心主任医师复核专家：赵立波，首都医科大学附属北京儿童医院教授             [组图共2张]      原图                             ,,"http://ww1.sinaimg.cn/large/0076noSKly1ghpaqa9gt1j30hs0bvdhk.jpg,http://ww3.sinaimg.cn/large/0076noSKly1ghpaq68n2ej30j60jctdv.jpg",无,TRUE,无,无,2020/8/13 17:08,搜狗高速浏览器,0,2,0,3
JfIWrcwr0,#最新辟谣#【#深圳辟谣爱华市场出现新冠病例#】据@福田发布 ，关于近日网传福田区爱华市场出现一例新冠病例的信息，经区卫健部门核实，该消息为谣言。截至8月12日，福田区已连续159天无新增确诊病例。请大家自觉抵制网络谣言，不信谣、不传谣， 共同维护良好的网络秩序。   [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/0076noSKly1ghp7415qtrj30c80990tb.jpg,http://ww2.sinaimg.cn/large/0076noSKly1ghp74ep8eej30j60jctdv.jpg",无,TRUE,无,无,2020/8/13 15:03,搜狗高速浏览器,1,1,1,3
JeD1ieXyq,#最新辟谣# 【辟谣！武汉市金银潭医院目前无本土新发病例，也未向同济医院求援】近日，多个微信群有成员发消息称：“武汉同济医院的消息：金银潭医院再次向同济求援，新发病例显示，病毒已发生变异，传染性更强。”此消息不实，纯属谣言。目前，我院无本土新发病例，也未向包括同济医院在内的任何医疗机构求援。请广大市民不信谣、不传谣！武汉市金银潭医院2020年8月5日                  原图                             ,,http://wx2.sinaimg.cn/large/0076noSKly1ghgv9bluxfj30j60lvacs.jpg,无,TRUE,无,无,2020/8/6 10:09,搜狗高速浏览器,3,1,1,3
JeaqA3n2Y,#微博辟谣#【#7月谣言榜单#联合发布】地球引力场磁场紊乱引发南方暴雨？暴雨后自来水会变浑浊两三天？芬必得等止痛药可以治疗胃病？上网课戴蓝光眼镜能防近视？儿童用药只要“减半”就好？...这些谣言别轻信！@科学辟谣 联合@中国互联网联合辟谣平台 @中国气象局 @人民网 与@微博辟谣 为你一一真相解读。             [组图共10张]      原图                             ,,"http://ww3.sinaimg.cn/large/0076noSKly1ghdcvu6f18j30ku1gn7c7.jpg,http://ww2.sinaimg.cn/large/0076noSKly1ghdcvu18m8j30ku11tagw.jpg,http://ww2.sinaimg.cn/large/0076noSKly1ghdcvubhhij30ku10tn3p.jpg,http://ww1.sinaimg.cn/large/0076noSKly1ghdcvu3egaj30ku0p3jvn.jpg,http://ww1.sinaimg.cn/large/0076noSKly1ghdcvu6ak3j30ku0ypdm4.jpg,http://ww2.sinaimg.cn/large/0076noSKly1ghdcvu2floj30ku0yx7ab.jpg,http://ww2.sinaimg.cn/large/0076noSKly1ghdcvudypvj30ku0r6n1z.jpg,http://ww4.sinaimg.cn/large/0076noSKly1ghdcvufk21j30ku0xjjxk.jpg,http://ww1.sinaimg.cn/large/0076noSKly1ghdcvufhw1j30ku10kdma.jpg,http://ww4.sinaimg.cn/large/0076noSKly1ghdcvuo75kj30ku14fk6e.jpg",无,TRUE,无,无,2020/8/3 9:21,搜狗高速浏览器,126,229,29,2
Jd7cyzN3g,#最近辟谣##微博辟谣#【西安市北大街有新冠肺炎疫情？谣言】近日，网传“西安市北大街出现新冠肺炎疫情”。 @西安发布 从西安市疾控中心获悉，网传信息系谣言。7月25日12时，境外航班的180名旅客入住西安市北大街某酒店。工作人员按标准落实二级防护措施，严格操作流程，引导旅客有序入住。该航班旅客的核酸检测结果为阴性，广大市民不必恐慌。                  原图                             ,,http://wx1.sinaimg.cn/large/0076noSKly1gh5d1xb1n3j30w50k90xz.jpg,无,TRUE,无,无,2020/7/27 11:18,无,0,2,0,3
JcnKavo7u,#最新辟谣# 【香港特区政府：#未来数天实施禁足令系谣言#】有谣言指，因新冠肺炎疫情，香港特区政府可能在未来数天实施所谓“禁足令”。香港特区政府表明绝无其事，呼吁市民勿被误导。政府在声明中指出，面对严峻疫情，社会应齐心抗疫，市民千万不要被虚假消息误导，更不应散播谣言，引起不必要恐慌。@中国互联网联合辟谣平台                  原图                             ,,http://wx3.sinaimg.cn/large/0076noSKly1ggzse14zbaj30j60jctdv.jpg,无,TRUE,无,无,2020/7/22 15:35,搜狗高速浏览器,1,7,0,1
JceMV3nWK,#最新辟谣#【#官方辟谣某女从哈萨克斯坦入境传播病毒#】近日，网上流传此次乌鲁木齐新冠疫情是由某女从哈萨克斯坦入境未经核酸检测和隔离措施而引起。据公安机关调查，以上信息为谣言，无任何依据。公安机关已对发布谣言的违法人员金某某（女）依法处理。经有关部门核查及疾控部门流行病学调查分析，未发现此次乌鲁木齐新发疫情首例指证病例在发病前有过境外旅居史。经流行病学调查，今年以来所有确诊病例和无症状感染者均无境外旅居史。目前疾控部门正在对此次新发疫情的病毒进行基因测序，对相关人员行动轨迹进行完善，对流调数据库信息进行补充，进一步查找感染来源。                  原图                             ,,http://wx1.sinaimg.cn/large/0076noSKly1ggyouq8csmj30j60jctdv.jpg,无,TRUE,无,无,2020/7/21 16:47,搜狗高速浏览器,2,0,1,3
JaZXGCM1v,#最新辟谣#【#目前无足够证据表明新冠病毒可母胎垂直传播#】在国务院联防联控机制新闻发布会上，北京大学第三医院产科主任赵扬玉表示，目前还没有足够的证据来证明或者支持孕妇感染的新冠病毒可以导致母胎垂直传播。确诊感染的孕妇总体病情的严重程度和普通人群基本相似，妊娠合并新冠肺炎转为重症的概率并不比普通人群高。综合分析国内外研究文献，妊娠合并新冠肺炎总体愈后相对还是好的，没有依据一定要终止妊娠。@健康中国             [组图共2张]      原图                             ,,"http://ww3.sinaimg.cn/large/0076noSKly1ggp9o9vxicj30j60cr3z0.jpg,http://ww3.sinaimg.cn/large/0076noSKly1ggp9om7mpyj30j60jctdv.jpg",无,TRUE,无,无,2020/7/13 13:12,搜狗高速浏览器,1,5,0,2
J9jvhibRJ,#最新辟谣#【新冠病毒变异，武汉市几十人中招？官方回应】7月1日，有网民发布消息称：“据说新冠病毒变异了，武汉市又有几十人中招。”对此，武汉市卫健委在其官方微博@健康武汉官微 辟谣称，网传消息不实，纯属谣言。5月31日至7月1日，武汉市每日均无新增新冠肺炎确诊病例、无新增疑似病例、无新增无症状感染者。请广大市民不信谣、不传谣！             [组图共2张]      原图                             ,,"http://ww4.sinaimg.cn/large/0076noSKly1ggcgilengjj30g406rjsf.jpg,http://ww1.sinaimg.cn/large/0076noSKly1ggcgiouksmj30j60jctdv.jpg",无,TRUE,无,无,2020/7/2 11:16,搜狗高速浏览器,3,7,0,3
J99aFCcSj,#最新辟谣# 【6月#中国科协科学流言榜# 发布】新冠病毒可通过进食蔬菜、水果和肉类等食物传播？零下20℃新冠病毒可存活20年？新冠病毒最初就是停留在鼻腔黏膜上，所以要用酒精涂抹鼻腔？三文鱼能感染新冠病毒并传染给人？咽拭子阳性的受检者就是新冠肺炎确诊病例？@科学辟谣 联合@中国互联网联合辟谣平台 为你科学解读，狙击谣言！             [组图共6张]      原图                             ,,"http://ww1.sinaimg.cn/large/0076noSKly1ggb6uk5pthj30y10roh41.jpg,http://ww1.sinaimg.cn/large/0076noSKly1ggb6um8b0cj30y10rondx.jpg,http://ww4.sinaimg.cn/large/0076noSKly1ggb6uoywbsj30y10ronfc.jpg,http://ww1.sinaimg.cn/large/0076noSKly1ggb6us6ytpj30y10ronh1.jpg,http://ww1.sinaimg.cn/large/0076noSKly1ggb6uu65pjj30y10rotqe.jpg,http://ww4.sinaimg.cn/large/0076noSKly1ggb6uxl806j30j60jctdv.jpg",无,TRUE,无,无,2020/7/1 8:58,搜狗高速浏览器,3,8,1,1
J92TYaDqv,#最新辟谣#【中国驻纳米比亚大使馆澄清“安排包机回国”的不实传言】近日，在一些纳米比亚中国公民的微信群中流传“中国驻纳使馆打算安排回国包机，并征集有意向乘机的人员名单”。中国驻纳米比亚大使馆特此郑重声明，有关传言并不属实，使馆没有组织安排包机回国。使馆将继续密切关注国内外疫情走向及相关国际航班恢复情况，愿及时向有需要的侨民提供协助。             [组图共2张]      原图                             ,,"http://ww3.sinaimg.cn/large/0076noSKly1ggaf7zo9fqj30j60jctdv.jpg,http://ww2.sinaimg.cn/large/0076noSKly1ggaf83m9u9j30h20b2q4n.jpg",无,TRUE,无,无,2020/6/30 17:00,搜狗高速浏览器,4,0,1,1
J8KdQxxsG,#最新辟谣#【#国家卫健委回应核酸检测“混检”结果不可靠#】日前，武汉市和北京市在对民众做核酸检测时，都采用了所谓的“混检”方法。有网络传言称，“混检”的结果不可靠。 @健康中国 表示，“混检”可以大幅提升检测能力。目前，“混检”有两种模式。一种是在采样时，将几个人分别采样后，放至同一采样管中，这种模式也叫做“混合采样”或称“混采”；另一种则是在实验室检测时，将3人或5人的样本取相同体积混合在一起，也称“样本混合“。从科学角度讲，第一种“混采”模式，不会影响核酸检测的敏感性，后一种将样本混合检测的模式，则对检测敏感性有一定的影响，但影响程度是已知的。需要强调的是，对于发热门诊有症状患者、密切接触者等高风险人群检测，还是应该采用单采单检。对于低风险人群的筛查，则可以优先选择“混检”。             [组图共2张]      原图                             ,,"http://ww2.sinaimg.cn/large/0076noSKly1gg84qqrlcjj30j60nxacw.jpg,http://ww4.sinaimg.cn/large/0076noSKly1gg84ryxebqj30j60jctdv.jpg",无,TRUE,无,无,2020/6/28 17:27,搜狗高速浏览器,9,3,1,2
J8IwQ1udc,#最新辟谣# 【传播“广西有人3次核酸检测呈阳性”造谣者被警方传唤】近日，有网民在微信群中传播“贺州市昭平县有人3次核酸检测呈阳性”“已确诊，现在封楼了”等信息。 网传“新冠肺炎疑似病例”经贺州市疾控中心和贺州市人民医院两方分别检测，结果均呈阴性，现已排除疑似新冠肺炎。当地警方依法对散布谣言者陆某进行批评教育，并责令其在微信群澄清事实真相，消除不良影响。 另据广西壮族自治区卫健委官微@健康八桂 最新消息，截止6月27日24时，广西壮族自治区现无确诊病例、疑似病例、无症状感染者以及正在医学观察的密切接触者。                  原图                             ,,http://wx2.sinaimg.cn/large/0076noSKly1gg7xab2wzij30a9076dg0.jpg,无,TRUE,无,无,2020/6/28 13:08,搜狗高速浏览器,15,9,4,2
J8Iwyx7RT,#最新辟谣# 【中国疾控中心专家：#蚊蝇不具备传播新冠病毒的生物学基础#】夏季蚊蝇增多，网上开始出现“蚊蝇传播新冠病毒”的传言。 对此，中国疾控中心研究员王丽萍表示，根据目前研究，蚊蝇不具备传播新冠病毒的生物学基础。全球也未发现因蚊蝇等媒介生物致人感染新冠病毒的报道。需要注意，蚊蝇具备传播其他传染病的风险，像疟疾、登革热等。在夏季，公众应做好防蚊虫叮咬的保护措施，还应注意妥善保护食物，降低媒介传染病和肠道传染病的风险。央视新闻的微博视频                                 ,,无,无,TRUE,无,无,2020/6/28 13:07,搜狗高速浏览器,2,0,0,2
J8AWyeySH,#云上科普日# 【海鲜能买能吃吗？】目前尚未发现吃海鲜导致新冠病毒感染的证据，但在购买、处理和食用的过程中，要注意防护哦~怎么做？@中国互联网联合辟谣平台 戳视频↓↓↓中国互联网联合辟谣平台的微博视频  ,,无,无,TRUE,"http://f.video.weibocdn.com/SlK7K81Blx07EoccG1oQ010412007Fmp0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1609298251&ssig=nT3%2FYtNAk9&KID=unistore,video",无,2020/6/27 17:50,生活百科 · 视频社区,0,0,0,1
J7XHodlcd,#最新辟谣# 【#官方辟谣安徽大爷徒步千里至浙江#：他坐火车到的浙江，没有健康码也能坐车】#无健康码大爷是坐火车到浙江的# 近日，安徽一老人因没健康码“徒步千里”到浙江打工引关注，铁路部门称，没有健康码可以坐车。安徽蒙城县马集镇政府表示，老人确实没有手机，所以没健康码，但他是坐火车到的浙江。目前已被接回老家，正在做检测。一手video的秒拍视频                                 ,,无,无,TRUE,无,无,2020/6/23 13:55,搜狗高速浏览器,2,0,1,2
J7NX8ibGm,#最新辟谣# 【孝感#警方辟谣鄂牌车车主因新冠去世#未挪车：纯属谣言】近日，网友声称车主将车停在槐荫公园后去世的消息引起全国网民关注。6月22日，据@孝感网警巡查执法 ，经孝感市公安局网安支队核查，证实车主仍在世。目前，公安机关已联系到车主核实情况。此外，22日，湖北孝感市安易达置业有限责任公司也发布了一则声明称，6月21日网传关于鄂KC7137号小车停放孝感槐荫公园，声称车主因为患新冠肺炎去世而没有挪动。现本公司郑重声明：该车系本公司孝感市安易达汽车销售有限公司（2017年变更为孝感市安易达置业有限责任公司）所有，车主身体健康，网传纯属谣言。奉劝发贴者迅速消除影响，也请广大网民不要以谣传谣。本公司保留追究相应法律责任权利。                  原图                             ,,http://wx1.sinaimg.cn/large/0076noSKly1gg0zimivy7j30j60pk41b.jpg,无,TRUE,无,无,2020/6/22 13:06,搜狗高速浏览器,9,7,2,3
J7wgICsMr,#联合辟谣#【 谣言病毒也要严查猛打！ 这些传谣者被行拘！】打击谣言也是抗疫之战的一部分，对谣言“零容忍”，也是在为抗疫减负助力。请自觉抵制谣言，任何时候都不造谣、不信谣、不传谣，是每名公民应尽的责任和义务。案例一：网民谭某克故意编造“新发地8300人检测结果：5800人阴性，其余2500人阳性，这个比例太恐怖了”的虚假消息，通过微信发送给吴某，后吴某将该消息在多个微信群中散播，造成不良影响。现二人被北京丰台公安分局依法行政拘留。案例二：网民赵某系无业人员，为发泄个人不满，蓄意编造发布“死了40万人”等虚假信息。现被北京房山公安分局依法行政拘留。案例三：网民焦某涛系某快递公司员工，为寻求刺激、引起关注，在微信朋友圈发布其编造的“本人核酸检测阳性”虚假图片信息，造成不良影响。现被北京海淀公安分局依法行政拘留。案例四：网民刘某系无业人员，为吸引眼球、发泄情绪，在网上跟帖发布“政府也不工作，这几天了也没封闭新发地市场，也没核酸检测，死了几千北京人了”的虚假信息。现被北京通州公安分局依法行政拘留。                  原图                             ,,http://wx1.sinaimg.cn/large/0076noSKly1gfytg1ggorj30go0gomyj.jpg,无,TRUE,无,无,2020/6/20 16:05,无,8,8,1,2
J7ujXEj0m,#李兰娟辟谣零下20度新冠病毒可存活20年##最新辟谣# 【新冠病毒在零下20度可存活20年 ？李兰娟院士辟谣：媒体解读不准确】近日，一条 #李兰娟称新冠病毒零下20度可存活20年# 报道被大量转发。6月20日，李兰娟院士团队对这一报道做出回应，李院士表示：一般情况下，病毒在冷链上能较长存活。在我们已知并掌握的病毒中，处于4度左右可以存活3-6个月以上，-20度以下可以长期存活达20年左右。不同的病毒存活时间也不一样。新冠病毒是一个新的病毒，从出现到现在才8个月，对它的认识及耐低温能力尚需进一步研究。（钱江晚报） #李兰娟称零下20℃新冠病毒存活20年不准确#             [组图共3张]      原图                             ,,"http://ww4.sinaimg.cn/large/0076noSKly1gfykuh102tj30v92pewy2.jpg,http://ww4.sinaimg.cn/large/0076noSKly1gfykuhiz74j30iu07l74z.jpg,http://ww4.sinaimg.cn/large/0076noSKly1gfykuho9urj30n30bnjt1.jpg",无,TRUE,无,无,2020/6/20 11:08,无,3,2,0,2
J7kKN3RHu,#最新辟谣# 【84岁钟南山院士“空降”北京？官方辟谣：假的】近日，“钟南山院士已空降北京”的消息在网络流传。消息中称“本该养老的年龄，为了‘钟’止疫情，度过‘南’关，再次出‘山’！”6月18日，广州医科大学附属第一医院官方微博透露了钟院士的近日行程。钟院士目前仍在广州，并未前往北京。（广州医科大学附属第一医院官方微博）看看新闻Knews的秒拍视频                                 ,,无,无,TRUE,无,无,2020/6/19 10:46,搜狗高速浏览器,6,1,3,2
J7emkfcjl,#最新辟谣# 传言：新冠病毒最初就是停留在鼻腔黏膜上，所以要用酒精涂抹鼻腔，这样可以预防新冠肺炎的发病。#辟谣有我# 真相解读：在新冠肺炎防疫时期，全球公共卫生学院和UNC医学院的科学家们描述了COVID-19冠状病毒感染鼻腔的具体方式，并发表在《细胞》杂志上。这些发现表明该病毒倾向于首先牢固地在鼻腔中建立，然后在某些情况下病毒才会被吸入肺部。既然如此，大众也会想到除了戴好口罩、勤洗手外，使用酒精定期清理鼻腔是不是能降低感染肺炎的风险呢？可以肯定地说，用酒精处理鼻腔是有害而无利的。鼻子依靠自己独特的结构和功能，承担着在各种环境中呼吸活动的第一关口重任。整个鼻腔是由黏膜组成的，起着湿润鼻腔、阻止细菌病毒等微生物侵袭的作用。使用酒精涂抹鼻腔，酒精接触到鼻道黏膜，除了对黏膜产生刺激外，还会与吸入鼻腔微小颗粒中的杂质（如钙、钠）产生化学反应，破坏鼻腔粘膜的酸碱环境，使得鼻腔黏膜坏死，产生创面出血，鼻腔粘膜丧失了屏障作用，防御能力大打折扣，反而增加感染肺炎的风险。此外，美国北卡罗来纳州健康部2020年6月8日对人类呼吸道冠状病毒感染的一项重要研究进一步证明了戴口罩是限制COVID-19传播的重要保护措施。因此，我们更应广泛使用口罩来保护鼻道，免受病毒感染。辟谣专家：吴慧莉 应急总医院耳鼻喉科 主任医师复核专家：陈钢 北京友谊医院耳鼻喉科 主任医师             [组图共2张]      原图                             ,,"http://ww4.sinaimg.cn/large/0076noSKly1gfw8gzwtpqj30hs0dr0te.jpg,http://ww1.sinaimg.cn/large/0076noSKly1gfw8h2li7zj309h09hjsn.jpg",无,TRUE,无,无,2020/6/18 18:30,微博 weibo.com,2,9,2,3
