微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
JeCkC79MK,【辟谣！#武汉市金银潭医院目前无本土新发病例#】近日，多个微信群有成员发消息称：“武汉同济医院的消息：金银潭医院再次向同济求援，新发病例显示，病毒已发生变异，传染性更强。”此消息不实，纯属谣言。8月5日，武汉市金银潭医院官网发声：目前，我院无本土新发病例，也未向包括同济医院在内的任何医疗机构求援。请广大市民不信谣、不传谣！ 原图 ,,http://wx2.sinaimg.cn/large/9b727f08gy1ghgs81wdz5j20tq0xw7tz.jpg,无,TRUE,无,无,2020/8/6 8:23,360安全浏览器,3,1,1,3
JeuRFzeFs,【辟谣！荣华街建国社区金玉华庭小区出现新增确诊病例？经排查，系谣言！】8月5日，@硚口发布 发布消息： 8月4日晚，武汉市部分微信群、朋友圈内有网民散播含“荣华街建国社区金玉华庭小区出现新增确诊病例，小区即将封门管理”内容的聊天截图及视频。经排查核实，网上流传的信息为该小区在4月5日疫情期间的旧聊天记录。近期该小区未出现新增病例、无症状患者及复阳病人，小区生活秩序正常。目前，我区常态化疫情防控值守工作仍在继续，金玉华庭小区严格按照区疫情指挥部要求，做好进出小区人员扫码、测温工作，对小区陌生人及重点区域回小区人员严格排查，登记。请广大市民不信谣、不传谣。 原图 ,,http://wx1.sinaimg.cn/large/9b727f08gy1ghfv96xcgbj20kt09zq45.jpg,无,TRUE,无,无,2020/8/5 13:23,微博 weibo.com,2,0,0,3
J742Zb9Sm,"转发理由:【辟谣#雄楚广场2家酒店分别发现2例新冠肺炎#？假的！】  
原始用户: 健康武汉官微
转发内容: 【辟谣#雄楚广场2家酒店分别发现2例新冠肺炎#？假的！】       近日，网传“雄楚广场2家酒店分别发现2例新冠肺炎，北京来的，现已送往医院”，经我市洪山区、武昌区疫情防控指挥部了解，两区辖区内均无此酒店。目前我市无本地确诊病例，也无境外和外地输入确诊病例。      以上网传消息为谣言，望广大网民不听、不信、不传。 ",,无,无,FALSE,无,无,2020/6/17 16:14,微博 weibo.com,0,2,0,1
J1I1fAOti,【辟谣！三民小区又增13例确诊？谣言！】据武汉市东西湖区人民政府官方微博@东西湖发布：近期，有网民在微信群发文称，钟南山已来东西湖区三民小区，武汉东西湖区三民小区又增加13例确诊病人。经核实，此为谣言。请广大居民通过权威渠道获取信息，不要传谣信谣！  原图 ,,http://wx2.sinaimg.cn/large/9b727f08gy1geqn10gz5oj20k70eoq5i.jpg,无,TRUE,无,无,2020/5/13 10:58,搜狗高速浏览器,5,9,0,1
IEQfNwS7N,"转发理由:武汉一女子乘公交致全车人隔离？官方辟谣来了！  
原始用户: 湖北日报
转发内容: 【武汉一女子乘公交致全车人隔离？官方辟谣来了！】据武汉公交集团官方微博24日消息，4月22日，部分网络出现“一女乘客红码乘车导致全车乘客被隔离”的帖子。经核查，22日下午16:01左右，610路1303号车行至马场路大道金墩街站点，当事女乘客经扫码（显示为绿码）、测温正常后上车。途中，有乘客向随车管理员反映当事女乘客与单位电话联系中得知自己体检结果呈“阳性”。警察和卫生防疫部门介入调查。当班驾驶员、随车管理员居家隔离，线路在对该车消杀后暂停营运，其他乘客全部自行回家。当事女乘客由武昌疾控中心带走作进一步检查，经检测，核酸检测结果为阴性。（@武汉公交集团）http://t.cn/A6wgvv13 原图 ",,无,http://wx2.sinaimg.cn/large/a8822ae8gy1ge4zb5uh2aj20p00dw106.jpg,FALSE,无,无,2020/4/24 20:54,微博 weibo.com,2,1,0,1
ICNyLh0ex,【辟谣！网传武商集团出现多位无症状感染者是谣言】近日，“武商集团员工中出现新冠病毒无症状感染者”等此类消息在部分微信群传播。经过核实，相关信息系谣言。今天一早，武商集团发出澄清声明，并表示已向公安机关报案，将通过法律手段，对造谣者追究法律责任。武商集团在声明中还表示，当前，武商集团严格按照省、市防控指挥办公室关于公共场所新冠肺炎疫情防控的工作要求，加强员工健康检测，加强卖场清洁消毒，加强落实防控规范，为广大市民营造安全放心的购物环境。请广大市民保持理智，不信谣，不传谣。http://t.cn/A6wLmlWP 原图 ,,http://wx1.sinaimg.cn/large/9b727f08gy1gdpm4l9efsj20bb0me0xw.jpg,无,TRUE,无,无,2020/4/11 10:21,微博 weibo.com,2,0,0,1
ICwwEBhCQ,【辟谣！武汉昨天有无症状病人倒地？假的！】4月8日，有网友通过新浪微博以“武汉解封”为话题、配发视频反映，在大智路数码港附近有人倒地，武汉还是很危险的，很多无症状病人在潜伏。经核实，4月8日15时30分左右，车站街道工作人员在大智路数码港附近巡逻时发现有男子倒地昏迷。公安民警和120救护人员赶到将倒地男子送往附近的武汉市中心医院。经诊断，该男子因饮酒过量醉酒倒地，在医院醒酒后自行离开。http://t.cn/A6w7hG2n 原图 ,,http://wx3.sinaimg.cn/large/9b727f08gy1gdni0jh6shj20dw0dwwev.jpg,无,TRUE,无,无,2020/4/9 15:00,微博 weibo.com,8,10,0,3
IBliU8SQh,【辟谣！粮食短缺要囤米抢油？湖北粮食库存够吃一年】近日，网上流传“空下来要去超市买点米，囤三个月的量”，不少民众开始纷纷囤米抢油……事实情况到底是怎么样的？对此，湖北省粮食局硬核辟谣：假的！湖北粮食库存够吃一年以上。记者从湖北省粮食局了解到，目前全省复工粮油企业617家，日处理原粮能力11.7万吨，是全省日消费量的3倍以上。全省原粮库存充裕，可供全省居民口粮消费一年以上。全省粮油供应充足，市民生活无忧。http://t.cn/A6ZNER3Y 原图 ,,http://wx4.sinaimg.cn/large/9b727f08gy1gdejocypc1j20iw0iwwfb.jpg,无,TRUE,无,无,2020/4/1 20:35,专业版微博,4,6,0,3
IBliHqQT1,【不要慌！这些都是假的！ 湖北健康码最新转码流程官宣】1、坐地铁回来健康码绿码变红？辟谣：经核实，此聊天截图中的二维码不是湖北省健康码。2、在永旺超市买东西健康码变色？辟谣：经转码人员历史数据分析，“武汉战疫”微信小程序中未查询到通行记录关联采集点为“永旺”的人员转码信息，整个超市变黄码传言不实。http://t.cn/A6ZNEWFN 原图 ,,http://wx2.sinaimg.cn/large/9b727f08gy1gdejnuhlflj20iw0iwwfb.jpg,无,TRUE,无,无,2020/4/1 20:35,专业版微博,2,4,0,3
IBicECkhE,【辟谣！武汉青山区一红码人员跑出社区？街道办：系施工人员发布谣言】武汉市青山区新沟桥街道办事处@新沟桥之声 3月31日消息，近日，网传一段关于“新沟桥24街红码人员跑出社区”的视频言论。经调查核实，此言系施工人员在实施小区封控过程中发出的不实谣言。目前，该施工人员已深刻认识到自己的错误言行及造成的不良影响，并向社会道歉。3月29日，新沟桥街已成功创建无疫情街道，所辖8个社区均为无疫情社区。http://t.cn/A6Z9FzpR 原图 ,,http://wx4.sinaimg.cn/large/9b727f08gy1gde4avot6pj20iw0iwwfb.jpg,无,TRUE,无,无,2020/4/1 12:42,微博 weibo.com,3,1,0,1
IBhTA2l47,【辟谣！武汉351公汽上发现一乘客体温38度？真相来了】记者从武汉市经济开发区委宣传部获悉，3月31日，沌口351公交车上发现一位乘客体温为38度，有关单位送该乘客去医院复查体温多次，发现其体温正常，判定为公交车上额温枪故障。同车乘客留下联系方式回家，提醒大家注意与家人保持距离。但发现发热乘客实际未发热后，及时打电话告诉同车14位乘客，这只虚惊一场。http://t.cn/A6Z9n1Vs 原图 ,,http://wx4.sinaimg.cn/large/9b727f08gy1gde49nukzlj20iw0iwwfb.jpg,无,TRUE,无,无,2020/4/1 11:55,微博 weibo.com,4,3,0,2
IBbXUC6Gc,【辟谣！武汉公共交通全部暂停？假的！】3月31日，一张名为“返程交通管控信息随时掌握”的图片在网络上广为流传。图片上显示的“公共出行提示”：武汉市暂停全市公共交通，当前与武汉市相关的所有铁路暂停，恢复时间待定，请大家外出时戴好口罩，做好防护措施。更新时间为3月31日14时56分。对此，武汉市交通运输局相关负责人表示，目前，武汉恢复的部分公共交通均正常运行。此消息为假消息。请广大市民不信谣、不传谣。请从权威渠道获取相关信息。http://t.cn/A6ZoiMF4 原图 ,,http://wx4.sinaimg.cn/large/9b727f08gy1gddeg6bdttj20iw0iwwfb.jpg,无,TRUE,无,无,2020/3/31 20:49,微博 weibo.com,5,5,0,1
IzGeKjoKT,【辟谣！网传同济医院新增100多例新冠确诊病例情况不实】2020年3月19日，有网民在微信群散布“昨日同济医院新增100多例新冠肺炎确诊病例”，经向同济医院和硚口区新冠肺炎防控指挥部了解核实，同济医院所有新冠核酸检测阳性病例都依法依规进行网络直报，同济医院本部、光谷院区、中法新城院区近日均没有新冠肺炎确诊病例。http://t.cn/A6z1grca 原图 ,,http://wx1.sinaimg.cn/large/9b727f08gy1gd1wnqet35j20iw0iwwfb.jpg,无,TRUE,无,无,2020/3/21 22:12,专业版微博,23,69,0,2
IzC8A30uz,【辟谣！网传武汉有小区出现新增病例？官方回应来了】3月20日下午，部分微信群、朋友圈内有网友转发韩家墩街综合社区关于“昨晚丽水康城小区又有新增病例”的“重要通知”。20日，武汉市硚口区防控指挥部回应称，该男子系无症状感染者，非确诊病例，20日再次检测为阴性。另外，据@知音汉阳消息，3月20日，汉阳区新冠肺炎防控指挥部对玫瑰西园社区网传告示的情况作出说明，网传告示中两名确诊病人情况：2月14日、2月22日，玫瑰西园社区116号楼栋两居民因发热分别被收治，两人至今未返回过该小区。其中，一人在市一医院接受治疗后转入火神山医院至今；另一人经五医院治疗，现已康复出院，并在康复驿站康复隔离。因网传告示表述不清，造成公众误解，特向广大市民表示歉意。http://t.cn/A6zuDnLD [组图共4张] 原图 ,,"http://ww1.sinaimg.cn/large/9b727f08gy1gd1ejyo13cj20f70lbwex.jpg,http://ww4.sinaimg.cn/large/9b727f08gy1gd1ek0sa3wj20ga0cqjsi.jpg,http://ww4.sinaimg.cn/large/9b727f08gy1gd1ek2jagpj20fw0dcgmo.jpg,http://ww4.sinaimg.cn/large/9b727f08gy1gd1ek7kf5tj20iw0iwwfb.jpg",无,TRUE,无,无,2020/3/21 11:46,微博 weibo.com,4,6,0,2
IzbksnRYq,【辟谣！网传“小区解封、商业交通功能恢复时间表”不实】近日，一则关于小区解封和商业交通功能恢复的时间表在网上传播，并称是“市政府会议精神”，经核实了解，该消息不属实，请以权威信息为准。http://t.cn/A6zYGakh  [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/9b727f08gy1gcy47gwtwqj20hs0rztaz.jpg,http://ww3.sinaimg.cn/large/9b727f08gy1gcy47dwiwxj20iw0iwwfb.jpg",无,TRUE,无,无,2020/3/18 15:31,专业版微博,4,1,0,1
Iz4Y4FRKO,【辟谣！“石正丽警告不必太乐观，蚊虫或成第三宿主”系谣言】3月17日，中国科学院武汉病毒研究所发表声明称，近期网络流传题为《石正丽凌晨发出警告：对疫情不必抱有太大乐观，蚊虫或成第三宿主》的不实信息，该谣言可能造成恶劣的社会影响。经查证，武汉病毒研究所郑重声明如下：石正丽研究员从未发布过任何相关信息，石正丽本人及该所保留追究造谣者法律责任的权利。http://t.cn/A6zlykyg 原图 ,,http://wx1.sinaimg.cn/large/9b727f08gy1gcxc4cop1dj20iw0iwwfb.jpg,无,TRUE,无,无,2020/3/17 23:19,微博 weibo.com,4,9,0,1
IyPst4NV0,【辟谣！“黄冈城区公交明天起恢复”系不实消息】3月15日，一则题为《黄冈城区公交恢复运营方案》的消息在网络流传，该《方案》称，“自3月16日起，分三阶段有序恢复公交线路，其中，第一阶段恢复5路、8路等6条公交线路，第二阶段城区转为疫情低风险地区时，恢复1路、5路等15条公交线路，第三阶段疫情结束后，所有公交线路恢复正常运营。”为求证消息真假，黄冈政府网编辑部致电市公交公司，工作人员称，“我们没有发布这个方案，城区公交什么时候恢复，由市新冠肺炎防控指挥部决定。”疫情期间不造谣不信谣不传谣 ！官方声明如下↓↓↓http://t.cn/A6z9LtWg [组图共4张] 原图 ,,"http://ww4.sinaimg.cn/large/9b727f08gy1gcvfnbal6pj20iw0iwwfb.jpg,http://ww2.sinaimg.cn/large/9b727f08gy1gcvfng2i3ij20a00dxjrw.jpg,http://ww4.sinaimg.cn/large/9b727f08gy1gcvfng4aprj20a00acq34.jpg,http://ww3.sinaimg.cn/large/9b727f08gy1gcvfng4kz4j20a00btq3l.jpg",无,TRUE,无,无,2020/3/16 7:50,专业版微博,1,2,0,1
IyPg7nXjz,【辟谣！天门杨林确诊一例？即将封城？都是谣言】3月15日是天门人员安全有序流动的第二天，与此同时一些不实信息在网上流传，给天门防疫工作造成了恶劣影响。下面这两则消息已被证实为谣言，请大家千万不要相信——点击查看详情 >> http://t.cn/A6z9Zx9p  原图 ,,http://wx3.sinaimg.cn/large/9b727f08gy1gcversy0u9j20iw0iwwfb.jpg,无,TRUE,无,无,2020/3/16 7:20,专业版微博,1,1,0,1
IyIn2lNNr,"【辟谣！潜江竹根滩车祸致6人死亡系谣言】3月14日，我省潜江市网民微信群中出现一段描述为“解封第一天，竹根滩发生重大车祸,造成6人死亡”的视频。经查：3月14日上午10时许，泰丰办事处蔡湖村村民白某（男，29岁）驾驶机动车与竹根滩镇仁合村村民程某（男，52岁）所驾驶的电动车发生交通事故，双方车辆受损，程某受伤，无生命危险。上午11时，竹根滩镇康岭村村民孔某（男，34岁）驾车经过现场，拍摄视频并配音“竹根滩解封第一天，重大车祸造成6人死亡”，随后将视频发布至微信群。孔某行为违反了《中华人民共和国治安管理处罚法》及《计算机信息网络国际互联网安全保护管理办法》的相关规定。目前，公安机关已对孔某依法传唤，案件正在依法办理中。http://t.cn/A6zSYEiq [组图共2张] 原图 ",,"http://ww1.sinaimg.cn/large/9b727f08gy1gcukctvg75j20iw0iwwfb.jpg,http://ww3.sinaimg.cn/large/9b727f08gy1gcukd3d2s6j20u00v4wfz.jpg",无,TRUE,无,无,2020/3/15 13:48,微博 weibo.com,1,1,0,3
IyzVooOB9,【辟谣！汉口武胜路集贤社区有居民发热瞒报，导致一家五口被送往医院？谣言！】硚口今日下午发布微博，3月14日凌晨，武汉市部分微信群、朋友圈内有网民散播“硚口区集贤里社区有居民发热瞒报，自行在家吃药，持续发烧不退才联系社区，导致一家五口疑似感染并被送往医院”，同时附有社区工作人员、民警上门排查时两人在家躺倒的视频。硚口区迅速组织全区各街道社区和公安部门进行全面排查。经全区排查，近期以来硚口区未收到此类警情，各社区无此类报告，120亦无此类救助信息，荣华街集贤里社区无新增新冠疫情，该视频非硚口区的视频，该网传消息纯属谣言。经进一步核查了解，该视频内容系2月17日武汉大学工作人员和学校志愿者上门紧急施救该校退休职工75岁空巢老人汤老师夫妇时，工作人员所录。请广大市民不信谣、不传谣。http://t.cn/A6ziQL73 原图 ,,http://wx4.sinaimg.cn/large/9b727f08gy1gctiouiv55j20ci0m8abd.jpg,无,TRUE,无,无,2020/3/14 16:18,微博 weibo.com,4,1,0,3
IxE54v4oy,【辟谣！湖北产地的水果不能吃？谣言！】近日，网传消息称：疫情发生以来，不少人谈鄂色变，面对脐橙之乡湖北秭归17万吨滞销脐橙，众多网友表示有心助农但担心传染不敢购买。真相来了，中国工程院副院长、“柑橘院士”邓秀新表示，通过科学防疫，严格品控，湖北出来的水果是安全的。果蔬是不可能与人传染的，不要对湖北水果歧视。http://t.cn/A67kwr2W 原图 ,,http://wx3.sinaimg.cn/large/9b727f08gy1gcmfpj2p98j20f006tglu.jpg,无,TRUE,无,无,2020/3/8 13:02,微博 weibo.com,6,6,0,2
Ixwt1sV7h,【辟谣！天门撤销疫情防控交通卡口系谣言，造谣男子已被拘留】3月5日晚，一张“天门市新型冠状病毒感染肺炎疫情防控指挥部《关于撤销乡镇和村组交通卡口的紧急通知》”图片，在天门微信朋友圈中流传。消息称：3月6日上午10时前，撤销各乡镇（办、场、区）之间以及村组之间所有疫情防控交通卡口。经核查，该情况不属实，图文系不法人员用P图软件，将“赤壁”发布指向“天门”。为避免扩散造成不良影响，天门警方通过@平安天门公开辟谣并展开调查，于3月6日将违法行为人伍某（男，32岁，天门市人）依法传唤，伍某对其违法行为供认不讳。目前，伍某已被处以行政拘留。http://t.cn/A67dyUO4 原图 ,,http://wx4.sinaimg.cn/large/9b727f08gy1gcli3gwdh2j20u00l5400.jpg,无,TRUE,无,无,2020/3/7 17:39,微博 weibo.com,2,2,0,3
IwVE1b3s4,【辟谣：网传“众乐乐”微信群视频中的语音内容是谣言】近日，网传“众乐乐”微信群的语音对话视频，质疑我县防控工作因担心上级追责，数据造假。县疫情防控指挥部迅速组织专班进行调查核实。现就相关情况声明如下：“众乐乐”微信群是一个同学群，视频中的对话主要在万勇、BJ、活出精彩、旭日东升四位群友间进行。该段对话内容是群内人员主观臆造，反映情况不实。http://t.cn/A67NTV23 原图 ,,http://wx1.sinaimg.cn/large/9b727f08gy1gcgz9be7ltj20iw0iwwfa.jpg,无,TRUE,无,无,2020/3/3 19:55,微博 weibo.com,0,2,0,3
IwJ535QzM,【辟谣！武大女博士患新冠肺炎并留下遗书？校方深夜辟谣：假的】今天（3月2日）凌晨0时24分，武汉大学官微发布“辟谣”信息称：近日网传“一位来自武大女博士新冠肺炎的遗书”。经核实，自新冠肺炎疫情以来，我校796名留校学生除一名硕士生外，再无被感染者；我校在读学生亦无感染新冠病毒而去世者。另，我校在读（含保留学籍、休学）贵州籍女博士生14人，无姜、江或蒋姓女生；14人中年龄为30岁和31岁的女博士生共3位，均确认平安。http://t.cn/A67Xko4N 原图 ,,http://wx1.sinaimg.cn/large/9b727f08gy1gcfg24qsw1j20iw0iwwfb.jpg,无,TRUE,无,无,2020/3/2 11:55,专业版微博,1,1,0,3
IwrC3wiiX,【辟谣！武汉死亡人数居高，是因用呼吸机后产生痰栓致人缺氧？这是来自境外的谣言】2月28日下午，一则关于新型冠状病毒肺炎病患遗体解剖发现的传言出现在网络上，随后被某微博大V转发，引发广泛关注。该传言称，遗体解剖发现，新冠肺炎死者肺部有大量痰栓，痰栓导致缺氧是死因。传言随即话锋一转，称痰栓出现是因为使用了呼吸机，而改用吸痰机后，“武汉今天死亡人数首次下降一半，从每天一百多人，突降至五十多人”。为了让传言更具可信度，还特意点出这一遗体解剖发现要感谢“同济法医系刘良教授团队”。该传言引发了部分网民对于抗疫一线的质疑，有网友指责“遗体解剖不早点做”，有网友惋惜发现得“太迟了”。传言的这个说法可信度有几分呢？http://t.cn/A67csAeb 原图 ,,http://wx4.sinaimg.cn/large/9b727f08gy1gcdaxj57f8j20g40a0mxm.jpg,无,TRUE,无,无,2020/2/29 15:27,360安全浏览器,3,1,0,1
Iw72K0Zfi,【辟谣！捐赠给黄石的青菜被扔？实为个体户倒掉的变质蔬菜】“请帮忙查一下，这是那（哪）个社区把外援下陆区的上海青白菜不发居民群众，真是罪过，都运到碎石厂山下倒掉……”2月25日下午2时29分，在“下陆湾议联协会”的微信群上，一名姓陆的男子在群内留言称，外地捐赠给黄石下陆区的蔬菜被社区给倒掉了。楚天都市报记者26日晚上调查发现，这些青菜系黄石润信农产品批发市场个体经营户李某所扔，与爱心捐赠的蔬菜没有任何关系。黄石新冠肺炎防控指挥部查到，阜阳市并没有捐赠蔬菜给黄石，那么这些蔬菜是哪来的呢？经下陆区公安机关追查核实，这批小白菜为下陆区润信农批市场蔬菜承租经营户李某树所扔，并不是下陆区收到的外地援助物资。http://t.cn/A672XNNP 原图 ,,http://wx3.sinaimg.cn/large/9b727f08gy1gcas44hz9dj20iw0iwwfb.jpg,无,TRUE,无,无,2020/2/27 11:05,专业版微博,4,0,0,2
IvQg3vyZP,【辟谣！城管队员拦截捐献蔬菜，谣言！】针对网上流传的一则“城管抢蔬菜”视频，经过武昌区委、区政府调查，已证实是谣言。2月25日上午9时30分，按照武昌区水果湖街道办事处统一调度安排，驻街城管执法中队前往兴国路帮忙转运爱心人士捐赠的蔬菜，分别运送到洪山路社区、茶港社区、放鹰台社区，并非视频拍摄者所称的“抢蔬菜”。请大家不要信谣、传谣。http://t.cn/A67PP9QG 原图 ,,http://wx2.sinaimg.cn/large/9b727f08gy1gc8q1bztttj20iw0iwwfb.jpg,无,TRUE,无,无,2020/2/25 16:21,微博 weibo.com,1,1,0,3
