微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
J8gbQxFb0,#疫起捉谣#  #微博辟谣#【路过新发地，健康码就变红？别再以讹传讹！】近期北京出现新发疫情，网上便有传言称“路过新发地，健康码变红，还被隔离”“中风险地区停留1天，健康宝状态就会变黄”······这些“变色”传闻是真的吗？北京“健康宝”变码的条件到底是什么？@中国互联网联合辟谣平台 为您解读真相，澄清谬误。 详戳↓↓↓  #万众一心 百毒不侵# http://t.cn/A6LRlVtA ,,无,无,TRUE,无,无,2020/6/25 13:00,微博 weibo.com,10,13,10,1
J85z8ebSm,"转发理由:#微博辟谣# #万众一心 百毒不侵#   
原始用户: 海淀在线
转发内容: 【郑重辟谣】  原图 ",,无,http://wx3.sinaimg.cn/large/9a67fc92ly1gg2ohrkwrtj20m80rsaen.jpg,FALSE,无,无,2020/6/24 9:57,360安全浏览器,7,4,6,1
J7PdKE5Yv,"转发理由:#微博辟谣# 【转发辟谣！#警方辟谣孝感私家车无人领车主抗疫去世# 】  
原始用户: 中国警察网
转发内容: 【转发辟谣！#警方辟谣孝感私家车无人领车主抗疫去世# 】近日，网传湖北孝感一车主将车停在公园后，参加抗疫去世。经孝感市公安局网安支队核查，证实车主仍在世。事实上，该车是公司所属车，车主身体健康，目前在孝感。知情人士称车主会对网传消息发布者发起起诉。#鄂牌车车主因新冠去世未挪车系谣言# 原图 ",,无,http://wx3.sinaimg.cn/large/6ed4a26aly1gg106rgeoej20tt1alhat.jpg,FALSE,无,无,2020/6/22 16:20,360安全浏览器,5,8,2,1
J7NnjAfFj,"转发理由:#微博辟谣# 【#顺丰回应货机货物检测到新冠病毒#：假消息】#疫起捉谣#  
原始用户: 中国新闻网
转发内容: #关注新冠肺炎#【#顺丰回应货机货物检测到新冠病毒#：假消息】22日，顺丰对网传的顺丰航空货机货物检测到新冠病毒一事向中新网记者表示，经和顺丰航空确认，这是假消息。近日，有人在微博上称，“顺丰航空20日下午四点钟，接到长沙海关的通报，19日21：23抵达的O37182达卡至长沙航班全货机，货物中检测到新冠病毒呈阳性”。（程春雨） 原图 ",,无,http://wx4.sinaimg.cn/large/6a5ce645ly1gg0w0qt032j20j60cswh1.jpg,FALSE,无,无,2020/6/22 11:38,360安全浏览器,10,8,4,1
J7m4k0NDk,"#微博辟谣#【这些关于北京的疫情谣言，别信别传！】北京餐饮业全部停业做核酸？王府井、金融街有确诊病例？接待北京客人核酸检测阳性？ @首都网警 带您#疫起捉谣# 不造谣、不信谣、不传谣，一起看清真相，识破谣言[加油]#万众一心 百毒不侵# #净网护网,有你有我#  [组图共10张] 原图 ",,"http://ww1.sinaimg.cn/large/8e648fcfgy1gfxk7a03lnj20m80m8wmn.jpg,http://ww1.sinaimg.cn/large/8e648fcfgy1gfxk7dhus7j20m812wak4.jpg,http://ww3.sinaimg.cn/large/8e648fcfgy1gfxk7eba5kj20m812wgyd.jpg,http://ww3.sinaimg.cn/large/8e648fcfgy1gfxk7e9ilmj20m812wtjm.jpg,http://ww3.sinaimg.cn/large/8e648fcfgy1gfxk7ebzd0j20m812wtjv.jpg,http://ww3.sinaimg.cn/large/8e648fcfgy1gfxk7e0dyfj20m71aq7kr.jpg,http://ww4.sinaimg.cn/large/8e648fcfgy1gfxk7eo20qj20m812wn7p.jpg,http://ww4.sinaimg.cn/large/8e648fcfgy1gfxk7efmtnj20m812w4b7.jpg,http://ww1.sinaimg.cn/large/8e648fcfgy1gfxk7exbqrj20m812wgz8.jpg,http://ww4.sinaimg.cn/large/8e648fcfgy1gfxk7eu2dwj20m812w7fy.jpg",无,TRUE,无,无,2020/6/19 14:07,微博 weibo.com,74,70,21,1
J724tykX4,"转发理由:#微博辟谣#【网传“新发地几万人被运送到河北唐山隔离”为谣言】#疫起捉谣#  
原始用户: 北京丰台
转发内容: #丰台发布#【网传“新发地几万人被运送到河北唐山隔离”为谣言】6月14日起，新发地批发市场内近万名经营、采购和工作人员，经集中采集咽拭子后，乘坐大巴，分别转运至丰台、昌平、房山、通州、大兴及经济开发区集中观察点，进行集中医学观察。  原图 ",,无,http://wx1.sinaimg.cn/large/9a67fc9ely1gfu9hs06ruj20m80c00tf.jpg,FALSE,无,无,2020/6/17 11:13,360安全浏览器,6,8,5,1
J71Cbu302,"转发理由:#微博辟谣# 【#北京多条高速进出京双向封闭消息不实#】#疫起捉谣#  
原始用户: 中国新闻网
转发内容: 【#北京多条高速进出京双向封闭消息不实#】在16日晚召开的新闻发布会上，北京市政府副秘书长陈蓓宣布，北京市应急响应级别由三级调至二级。消息公布后，网传消息称，北京多条高速部分路段进出京双方向封闭。17日，记者从首发集团证实，目前没有接到高速封闭的有关通知。（北京青年报）  原图 ",,无,http://wx2.sinaimg.cn/large/6a5ce645ly1gfuz56runyj20hs12176c.jpg,FALSE,无,无,2020/6/17 10:03,360安全浏览器,6,7,3,1
J6UO7C7zb,"转发理由:#疫起捉谣# //@北京政法: #微博辟谣# 北京#进京高速没有因疫情影响封路#  
原始用户: 头条新闻
转发内容: 【多部门称#进京高速没有因疫情影响封路#】16日，有消息称，北京高速进京方向道路封闭。记者从北京首发集团和交管部门了解到，目前没有道路因疫情受到管控。首发集团相关负责人称，封路由交管部门负责，如果确有封路措施，交管部门或交通委肯定会发布通知。交管部门也称，未收到有进京道路封闭的消息。（新京报） 原图 ",,无,http://wx3.sinaimg.cn/large/60718250ly1gfu42f1nkwj20iw0cl41a.jpg,FALSE,无,无,2020/6/16 16:43,微博 weibo.com,9,5,6,1
J6UxhnVjo,"转发理由:#微博辟谣# 【#疫起捉谣# 】#多家快递回应停止向北京发货#：消息不实  
原始用户: 中国新闻网
转发内容: #快递停止向北京发货消息不实#【#多家快递回应停止向北京发货#：消息不实】6月16日有消息称，受北京地区疫情影响，部分快递公司停止向北京发货，发货时间将另行通知。对此，韵达、顺丰、中通、申通等快递公司的客服人员在中新网记者咨询时回应，该消息不实。申通表示，丰台区疫情高风险区域因进行封锁，快件暂时无法进行派送。顺丰也表示，部分区域因封闭管理会受到影响，但北京其他区域正常收寄。（彭婧如） 原图 ",,无,http://wx1.sinaimg.cn/large/6a5ce645ly1gfu3wdax3bj20pu0h8b29.jpg,FALSE,无,无,2020/6/16 16:02,360安全浏览器,8,9,5,1
J6UfSfm3h,"#微博辟谣# 再次辟谣网传自来水加大氯气注入，需静置两小时以上再用？假的！#万众一心 百毒不侵# #疫起捉谣# ↓↓（来源：北京市自来水集团） #净网护网,有你有我#  原图 ",,http://wx3.sinaimg.cn/large/8e648fcfly1gfu5m4sidmj20dr0t50w9.jpg,无,TRUE,无,无,2020/6/16 15:19,360安全浏览器,5,14,5,1
J6SsSxyAT,"#微博辟谣#【最新北京疫情谣言，大家千万不要信！】北京地铁为防疫卸掉座椅？北京五棵松华熙沦陷？北京断粮？ @首都网警 带您#疫起捉谣#   希望大家面对疫情，人心不乱，不恐慌、不信谣、不传谣，加油[加油]#万众一心 百毒不侵# #净网护网,有你有我#  [组图共5张] 原图 ",,"http://ww4.sinaimg.cn/large/8e648fcfly1gftxp64qu6j20m80m8tgv.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gftxpaiefyj20m812w12n.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gftxpascepj20m812wtkh.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gftxparmxsj20m812wdqz.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gftxpasfjej20m812w4ai.jpg",无,TRUE,无,无,2020/6/16 10:45,360安全浏览器,107,233,57,1
J6Klgu7YK,"#微博辟谣#【关于北京疫情，这些都是谣言别信！】北京市近日连续暴发新冠肺炎确诊病例和核酸检测阳性病例，随之而来的就是关于北京疫情的谣言……别慌！@首都网警 带您#疫起捉谣#  呼吁：防控不能松懈，重视但不恐慌，保持冷静与理智就是对疫情防控的最大支持！#万众一心 百毒不侵# #净网护网,有你有我# [组图共5张] 原图 ",,"http://ww3.sinaimg.cn/large/8e648fcfly1gfstr6wa3ij20m80m8dny.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gfstr9ws0oj20m812wwnz.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gfstracsn7j20m812w7g7.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gfstraabxbj20m81jk1co.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gfstra0x3lj20m815cqda.jpg",无,TRUE,无,无,2020/6/15 14:05,微博 weibo.com,93,151,42,1
J5q1tmgwB,"转发理由:#微博辟谣# //@微博辟谣: #微博辟谣# 网传北京将举办“地摊书市”，官方辟谣  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,FALSE,无,无,2020/6/6 20:31,微博搜索,7,3,3,1
J4THRbt8n,#捉谣记# #微博辟谣#【5月十大网络谣言出炉 看看你中招了吗？】“蒙古国支援的30000只羊抵达北京延庆”、“虎门大桥振动是因38号吊索钢丝断裂”、“南京五名小学生手拉手跳楼”……进入5月后，随着国内疫情逐渐转好，新冠谣言似乎相对也在变少，不过其它谣言比例又开始逐步增多。一起来看看都有哪些？  [组图共10张] 原图 ,,"http://ww1.sinaimg.cn/large/8e648fcfly1gfevr39pg1j20j60k6tbc.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gfevr4xfs5j20j60k6go4.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gfevr6jr0uj20j60k6jtz.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gfevr8lfcbj20j60k6mzp.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gfevramdinj20j60k6wgy.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gfevrcckjwj20j60k6q5c.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gfevre67qfj20j60k6mzj.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gfevrfprxvj20j60k640w.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gfevrhw1i8j20j60k6dii.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gfevrjqxwdj20j60k676v.jpg",无,TRUE,无,无,2020/6/3 10:14,微博 weibo.com,12,28,5,1
IFQ5V0dri,#微博辟谣#【@首都网警 带您#疫起捉谣# 】钟南山预测“5月疫情将全面爆发”？办理北京通养老助残卡即可领取补贴？近日热传谣言，莫信！戳这里↓↓识谣辨谣！#万众一心 百毒不侵#  [组图共5张] 原图 ,,"http://ww1.sinaimg.cn/large/8e648fcfly1gecpwwop0lj20m80m8qbr.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gecpx0t554j20m81b84b2.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gecpx3b7inj20m81cs1a6.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gecpx52la5j20m81b8dv5.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gecpxc42g6j20m813sk27.jpg",无,TRUE,无,无,2020/5/1 10:20,微博 weibo.com,22,19,6,1
IFzfBDiuR,#429首都网络安全日# #疫起捉谣# 今日，首都网警 接网友举报，有人以”首都网警”名义发布“关于近期扰乱网赚项目通报经批捕后以下处罚”小编想说，这届骗子不行啊，能不能编一个通顺的标题，再来冒充网警？ 再次提示大家，提高警惕，谨防被骗#净网护网 有你有我# #微博辟谣#  [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/8e648fcfly1geao3x4841j20m80ghjsg.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1geao3x3wc5j20ax0ehju9.jpg",无,TRUE,无,无,2020/4/29 15:27,微博 weibo.com,28,9,13,1
IEMeWtbSu,#微博辟谣# 【@首都网警 带您#疫起捉谣# 】北京西站大量白衣人涌入，疫情又要大爆发？在京爬山收到河北发来的短信，未出京却被强制隔离？这些都是谣言！戳这里↓↓识谣辨谣！#万众一心 百毒不侵#  [组图共6张] 原图 ,,"http://ww4.sinaimg.cn/large/8e648fcfly1ge4nq4cu9jj20m80m8jyo.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1ge4nq8067nj20m812wwok.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1ge4nq9peb0j20m81b8dux.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1ge4nqbo812j20m81b8tn5.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1ge4nqehrlij20m812waks.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1ge4nqg9zilj20m812w4br.jpg",无,TRUE,无,无,2020/4/24 10:41,微博 weibo.com,42,35,37,1
IE0We5vSx,"转发理由:#疫起捉谣# 【辟谣！网传我市2020年义务教育入学工作推迟至七月为虚假消息】#微博辟谣#  
原始用户: 北京市教委
转发内容: 【辟谣！网传我市2020年义务教育入学工作推迟至七月为虚假消息】今日，某培训机构发布消息称“北京市幼升小以及小升初预计推迟至今年七月，街道联审推迟半个月到一个月，六年级期末考试结束于七月十二日”。对此，北京市委教育工委、市教委明确表示，这是一条虚假消息。目前，2020年北京义务教育入学工作正在按计划进行中。相关政策确定后，近期将通过官方微信公号“首都教育”等权威平台发布，请广大家长放心，同时请大家不造谣、不信谣、不传谣！ 原图 ",,无,http://wx2.sinaimg.cn/large/902bfb9fly1gdyakhkdrcj205k05k0sy.jpg,FALSE,无,无,2020/4/19 10:15,微博 weibo.com,6,6,1,3
IDMPxkrpX,#微博辟谣# 【北京西站出现大量白衣人，疑似疫情大爆发？来听听离鄂返京人员怎么说】#疫起捉谣# 4月17日，一张“北京西站”的图片在网络上广泛传播。图片中，两侧是一溜排开的白色大巴车；中间通道上，多名身着白色防护服的工作人员正严阵以待。图片说明称，“北京西站出现大量的白衣人和旅游巴士，疑似疫情大爆发”。图片说明既有繁体字又有英文。北京疫情真如传言所述“大爆发”了？据北京市卫生健康委员会官方微博@首都健康 发布称，4月16日0时至24时，无新增报告境外输入新冠肺炎确诊病例、疑似病例和无症状感染者，同时也无新增报告本地确诊病例、疑似病例和无症状感染者。据北京市卫健委统计，北京全市有15个区已连续14天以上无本地报告新增确诊病例。而最近出现的新增确诊病例均为境外输入病例和境外输入关联病例，如4月15日0时至24时，朝阳区新增报告境外输入关联病例3例，疑似病例1例。       据北京市疾控中心副主任庞星火介绍，根据近期监测情况，预计北京市4月中下旬仍将保持本土低发态势，境外输入仍是最大风险，我国其他省市对北京市的输入风险较低。由此可以断定“大爆发”不属实，并且防范境外输入的前沿关口是机场，也不会是北京西站。       那么，图片中描述的场景是什么？据@上观新闻 记者多方求证，图片中正是北京各个区在北京西站接走离汉返京人员的情景。据媒体此前报道，4月8日离汉通道开放后，针对离汉返京人员，由北京全市16个区和北京经济技术开发区派接站人员在专用通道等候接人。旅客到站后，走专用通道抵达专用停车场，集体乘专车返回各区。按照程序，每个区在各自集中点进行分转，由各街道社区接收，送至家中居家隔离。不具备条件的，统一由各区集中点接收安置。图片中拍摄的正是停放大巴的专用停车场。       事实上，北京的这一防控措施早已施行，此前返京的离鄂人员也同样面临这一流程，图片上的情景已是常态。在北京工作的湖北襄阳籍姑娘李雅君曾在网络上用视频记录了自己4月3日的返京之旅，根据她拍摄的视频，抵达北京西站后，在出站口寻找自己所填报住址的所属区域，北京市所有区的工作人员举着指示牌在此接站；随后，乘车人找到所属区的指示牌后向工作人员报到，排队等候此趟列车所有离鄂抵达人员；全员到齐后，再由引导员带领出站，分批次登上大巴车等候出发开往各区集中点。视频中，不管是在北京西站旁登上前往所属区的大巴车时、还是抵达区集中点再转运至社区时，镜头里都能看到大量身着防护服的工作人员，以及停放着的大量大巴车。      可见，由一张出现身着防护服工作人员的照片，就联想到北京疫情大爆发，这个“脑洞”开得有多大。（来源：上观新闻） [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/8e648fcfly1gdx4lqyrb5j20ht0a10ts.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gdx4lqyvupj20ht0dd3zw.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gdx4lqz98mj20ht0i9wfj.jpg",无,TRUE,无,无,2020/4/17 22:20,微博 weibo.com,111,35,18,3
IDI95re01,#微博辟谣# 【远离谣言，和@首都网警 #疫起捉谣# 】无症状感染者是新冠病毒后期的特征？味道越大的消毒剂效果越好？湖北产地的食盐会携带新冠病毒？不要信，这些都是谣言！转发！#万众一心 百毒不侵#  [组图共5张] 原图 ,,"http://ww2.sinaimg.cn/large/8e648fcfly1gdwjy27t93j20j60j6wjk.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gdwjy2h2b2j20m812w7ez.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gdwjy2kvb7j20m812w49l.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gdwjy2hc5ij20m812wdq3.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gdwjy2iy3qj20m812wtj3.jpg",无,TRUE,无,无,2020/4/17 10:25,360安全浏览器,183,57,50,1
ICDMshqBz,#微博辟谣# 【@首都网警 带您#疫起捉谣# 】北京9月1日前不开学？6月份大学英语四六级考试取消？杨柳絮中存在新冠病毒？……这些谣言别中招！戳图↓↓↓慧眼识谣，理性防疫。#万众一心 百毒不侵#  [组图共6张] 原图 ,,"http://ww2.sinaimg.cn/large/8e648fcfly1gdoeykb4bgj20m80m8don.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gdoeykisp5j20m812wwol.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gdoeykisttj20m812w4ah.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gdoeykxa4ej20m812wtjx.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gdoeykxh3hj20m812wqcg.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gdoeykx6iqj20m812wtjd.jpg",无,TRUE,无,无,2020/4/10 9:28,微博 weibo.com,66,71,40,1
ICfOIrjlY,#微博辟谣#【#北京中小学开学进入实质准备阶段# ，开学计划近期公布！】半个月前发布京外中小学教师“返京方案”，最新出炉的《北京市中小学做好2020年春季开学及开学后过渡期新冠肺炎疫情防控工作建议》陆续发放到校……北京中小学开学时间又近了一步，进入实质准备阶段。7日，市教委新闻发言人李奕说，市教委正在分批次、分类型做开学准备工作，制定各批次、各年级开学详细计划。“近期将通过官方渠道正式公布，希望家长不传谣，不信谣，但要开始做好开学准备。”via@北京日报  #疫起捉谣#  http://t.cn/A6ZD9IAT 原图 ,,http://wx2.sinaimg.cn/large/8e648fcfly1gdlh6jnvumj20j60cs3zs.jpg,无,TRUE,无,无,2020/4/7 20:27,微博 weibo.com,6,7,10,1
ICc4RDd87,"转发理由:#微博辟谣#  #疫起捉谣#  
原始用户: 丰台警事
转发内容: #微博辟谣#【发生冒充防疫人员入户抢劫系谣言】近日，丰台某些社区张贴出“有假冒防疫人员入室抢劫的防范提醒”，经核实，该消息为不实信息，我分局并未接到此类警情。  原图 ",,无,http://wx3.sinaimg.cn/large/005zvRzOly1gdl0ap5qlkj30u01404fb.jpg,FALSE,无,无,2020/4/7 10:56,微博 weibo.com,15,7,8,1
IBCJHtqy0,#疫起捉谣# 【教育部辟谣：“6月份大学英语四六级考试取消”不实】针对近日“原6月份大学英语四六级考试取消，与下半年考试合并”的传言，记者3日从教育部考试中心证实，教育部考试中心已于2月底发布公告，推迟全国范围内2020年上半年全国大学英语四六级考试（CET）、全国大学英语四六级口语考试（CET-SET）、全国外语水平考试（WSK）、书画等级考试（CCPT）网上报名工作，并未发布取消考试的通知。（via.新华网）#万众一心 百毒不侵# 原图 ,,http://wx3.sinaimg.cn/large/8e648fcfly1gdgolu5beaj20j60j340n.jpg,无,TRUE,无,无,2020/4/3 16:58,微博 weibo.com,29,3,4,1
