微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
IAJV5xTpR,"转发理由:#抗击疫情公安在行动##辟谣# 西安某小区发生冒充防疫人员入户抢劫系谣言  
原始用户: 西安网警巡查执法
转发内容: #净网2020##抗击疫情公安在行动##微博辟谣##西安身边事# #扫黑除恶 西安网警在行动#【#西安网警提醒#  西安某小区发生冒充防疫人员入户抢劫系谣言】近日，有网民通过今日头条账号发布消息，称“西安某小区发生有人穿防控（服）上门说消毒、测体温…实则入室打劫……”经核实，该消息为不实信息，我局并未接到此类警情。西安网警提醒，防疫期间，如果遇到有人冒充防疫工作人员，大家可以从四方面进行综合辨析：①防疫人员蹲守点位一般为小区出入口、村镇卡点、交通枢纽口等片区交汇处，不进行门口蹲点。②防疫人员一般为多人共同行动且分工明确，极少有单独行动的情况。③小区防疫人员一般为社区工作人员、物业管理人员等熟悉社区人口的人员。若防疫人员比较面生、不带本地口音，则应当提高警惕。④防疫人员物品配备一般较齐全，如：款式统一的红袖套、防疫工作牌、易测温度仪、防疫登记表、消毒用品、疫情拍照工具等。若防疫人员防疫物品不齐整，则应提高警惕。同时，网络社会也有法律底线，传播网络谣言属于违法行为，希望广大网民自觉抵制网络谣言，对未经核实的信息，不随意转发，更不故意杜撰改编，否则，将承担相应的法律责任。对故意传播、散布谣言信息者，公安机关将依法严惩！ [组图共4张] 原图 ",,无,"http://ww4.sinaimg.cn/large/00685Fjgly1gd9y9toulqj30n10y3afi.jpg,http://ww1.sinaimg.cn/large/00685Fjgly1gd9y9u0b6xj30n10klgqd.jpg,http://ww4.sinaimg.cn/large/00685Fjgly1gd9y9uh10zj30m80g1gr1.jpg,http://ww1.sinaimg.cn/large/00685Fjgly1gd9y9uqz4dj30f00f0abz.jpg",FALSE,无,无,2020/3/28 21:25,微博 weibo.com,2,3,0,1
IAIFwrLAt,"转发理由:#西安一小区居民自发悬挂国旗#？假的！实为广东一小区去年迎国庆视频。#辟谣#  
原始用户: 华商网
转发内容: 【#西安一小区居民自发悬挂国旗#？假的！实为广东一小区去年迎国庆视频】有媒体发布视频称，“中国疫情不断好转，近日陕西西安一小区居民自发在阳台挂出国旗”。经陕西捉谣记对比查证，该视频实为去年9月广东东莞一小区悬挂国旗迎国庆的视频，并非发生在西安。（via:@陕西捉谣记）  [组图共2张] 原图 ",,无,"http://ww3.sinaimg.cn/large/620a7f23ly1gd9id63edxj20j60xjq7k.jpg,http://ww4.sinaimg.cn/large/620a7f23ly1gd9id62mw1j20j60wsjup.jpg",FALSE,无,无,2020/3/28 18:14,微博 weibo.com,9,3,3,1
IxFEshLqk,#关注##辟谣#  今日，有网民通过新浪微博发布一则内容为“陕西省西安市化工厂发生爆炸！冲击波波及数十公里！乐天化学工厂冲击波大到十公里远的居民都被震醒了 ”的消息。经核实，该消息系虚假信息。我市没有“乐天化工厂”，且我局并未接到化工厂爆炸的相关警情。西安网警提醒：网络社会也有法律底线，传播网络谣言属于违法行为，希望广大网民自觉抵制网络谣言，对未经核实的信息，不随意转发，更不故意杜撰改编，否则，将承担相应的法律责任。对故意传播、散布谣言信息者，公安机关将依法严惩！ http://t.cn/A67F5LER #联防联控 西安在行动# [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/dff1d1efly1gcmmn263xnj20v90p1q62.jpg,http://ww2.sinaimg.cn/large/dff1d1efly1gcmmn1ybn6j21600u0ace.jpg",无,TRUE,无,无,2020/3/8 17:02,iPhone客户端,13,14,8,3
IvwwecpJy,#微博辟谣# #西安网警提醒# #联防联控 西安在行动# 【西安网警辟谣 | 西安浐灞公园闲逛人员背防疫手册？谣言！】近日，一则内容为“西安浐灞公园闲逛人员，背防疫手册，背不会天黑不准回家”的消息在微博和微信群中疯传。经核实，该内容系谣言，相关事发地并非西安。西安网警提醒：网络社会也有法律底线，传播网络谣言属于违法行为，希望广大网民自觉抵制网络谣言，对未经核实的信息，不随意转发，更不故意杜撰改编，否则，将承担相应的法律责任。对故意传播、散布谣言信息的，公安机关将依法严惩。@西安网警巡查执法 [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/dff1d1efly1gc6aw0xw18j20j60ee0xy.jpg,http://ww3.sinaimg.cn/large/dff1d1efly1gc6aw0xqo5j20j60u6tej.jpg,http://ww2.sinaimg.cn/large/dff1d1efly1gc6aw0z1kaj20j60h8jtz.jpg",无,TRUE,无,无,2020/2/23 14:06,360安全浏览器,60,33,40,3
IuVA43V4x,#联防联控 西安在行动# #净网2020# #微博辟谣# 【西安网警辟谣 | 学校开学时间定了？不实！】近日，一则声称是“西安学校开学时间”的消息在各微信群中疯传。经核实，该内容系谣言。目前，我市相关部门并未发布该信息。请各位家长切勿听信谣言，请以官方渠道公布的开学时间为准。 西安网警提醒：网络社会也有法律底线，传播网络谣言属于违法行为，希望广大网民自觉抵制网络谣言，对未经核实的信息，不随意转发，更不故意杜撰改编，否则，将承担相应的法律责任。对故意传播、散布谣言信息的，公安机关将依法严惩。 [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/dff1d1efly1gc1rths5u0j20a20h375v.jpg,http://ww4.sinaimg.cn/large/dff1d1efly1gc1rtht0e4j20j60dp75d.jpg",无,TRUE,无,无,2020/2/19 16:04,360安全浏览器,40,22,13,3
ItOKcx1UV,#关注# 【中华医学会：新冠病毒感染饮食营养专家建议十条】防控关键期，怎么吃才算赢？10条最权威的饮食营养专家建议，科学提高免疫力！新型冠状病毒肆虐已近月余，牵动了中华大地14亿国人的心。面对疫情，日常居家防护显得非常重要，一方面要做好防护与消毒；另一方面，对抗病毒要提升自己的免疫力。如何通过饮食提升免疫力？中华医学会肠外肠内营养学分会给出《关于防治新型冠状病毒感染的饮食营养专家建议》，中国科协科学辟谣平台为您逐一解读。http://t.cn/A6h2z5kb [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/dff1d1efly1gbtbws9matj20990e1got.jpg,http://ww4.sinaimg.cn/large/dff1d1efly1gbtbws9jlgj209a0e1419.jpg,http://ww3.sinaimg.cn/large/dff1d1efly1gbtbwsa0v6j209a0e077w.jpg,http://ww1.sinaimg.cn/large/dff1d1efly1gbtbws3u78j209b0e277p.jpg,http://ww1.sinaimg.cn/large/dff1d1efly1gbtbwrusq6j20980e178r.jpg,http://ww4.sinaimg.cn/large/dff1d1efly1gbtbws1nfoj209b0e041i.jpg,http://ww4.sinaimg.cn/large/dff1d1efly1gbtbwrxokij20960e0q65.jpg,http://ww4.sinaimg.cn/large/dff1d1efly1gbtbwryng9j20990e1tc9.jpg,http://ww1.sinaimg.cn/large/dff1d1efly1gbtbwry5rcj209a0e142a.jpg",无,TRUE,无,无,2020/2/12 8:50,微博 weibo.com,8,43,6,1
Its7tBCd0,"转发理由:#联防联控 西安在行动# #辟谣# 西安网警提醒：网络社会也有法律底线，传播网络谣言属于违法行为，希望广大网民自觉抵制网络谣言，对未经核实的信息，不随意转发，更不故意杜撰改编，否则，将承担相应的法律责任。对故意传播、散布谣言信息者，公安机关将依法严惩！  
原始用户: 西安网警巡查执法
转发内容: #微博辟谣##净网2020##西安身边事# 今日，有网民在微信群中发布一则这类信息：建议大家告诉家里人，外出千万不要收现金，已经在多批次人民币表面监测新型冠状病毒病原体，纸币硬币都有，一旦接触传染性更强！切记切记！经核实：该消息无权威部门认证发布。西安网警提醒：网络社会也有法律底线，传播网络谣言属于违法行为，希望广大网民自觉抵制网络谣言，对未经核实的信息，不随意转发，更不故意杜撰改编，否则，将承担相应的法律责任。对故意传播、散布谣言信息者，公安机关将依法严惩！ [组图共6张] 原图 ",,无,"http://ww3.sinaimg.cn/large/00685Fjgly1gbqipwkd2pj30o915dgx5.jpg,http://ww2.sinaimg.cn/large/00685Fjgly1gbqiv40fj5j30n01ds13t.jpg,http://ww2.sinaimg.cn/large/00685Fjgly1gbqiv4v33mj30n01ds7dp.jpg,http://ww3.sinaimg.cn/large/00685Fjgly1gbqiw0urm1j30n01ds1ky.jpg,http://ww3.sinaimg.cn/large/00685Fjgly1gbqiw3rj7nj30n01dsgwu.jpg,http://ww3.sinaimg.cn/large/00685Fjgly1gbqj8tjxnwj30n01ds4dt.jpg",FALSE,无,无,2020/2/9 23:14,微博 weibo.com,10,14,5,1
ItrOsBpjn,"转发理由:辟谣！提醒各位经核实：我市暂未发布该信息，请以官方通报为准。  
原始用户: 西安网警巡查执法
转发内容: #微博辟谣##净网2020##西安网警提醒##西安身边事# 今天微信群中有网民转发“西安市紧急通知”，此信息已多次被辟谣。我们再次提醒各位经核实：我市暂未发布该信息，请以官方通报为准。  [组图共2张] 原图 ",,无,"http://ww2.sinaimg.cn/large/00685Fjgly1gbqia49widj30n013yk27.jpg,http://ww3.sinaimg.cn/large/00685Fjgly1gbqifk8it1j30n01ds7wh.jpg",FALSE,无,无,2020/2/9 22:27,微博 weibo.com,13,9,11,1
It8nt4res,#谣言粉碎机#【海关把个人邮寄的口罩扣了？谣言！】最近，有网友发帖称，自己托人从日本寄回两箱口罩，本来以为到了天津港，结果被海关直接扣了，说是政府征用支援武汉了。6日，天津海关辟谣：假的！天津海关在官网郑重提示：目前网上流传的“私人邮寄口罩被海关征用”之类的表述，是不负责任、不明真相的谣言，海关没有理由也绝对不会“征用”个人防疫物资。“私人邮寄口罩被海关征用”的谣言此前也曾多次出现，涉及宁波、大连、郑州等多地海关。上海、浙江宁波、辽宁大连、河南郑州等各地海关均辟谣：海关不会征用个人口罩！http://t.cn/A6PdReU2 [组图共5张] 原图 ,,"http://ww3.sinaimg.cn/large/dff1d1efly1gbo4vbuljbj20fr0fr116.jpg,http://ww3.sinaimg.cn/large/dff1d1efly1gbo4vesj1oj20fd06140h.jpg,http://ww3.sinaimg.cn/large/dff1d1efly1gbo4vg4pb2j20ea07hdjz.jpg,http://ww2.sinaimg.cn/large/dff1d1efly1gbo4viia9sj20bw09rtda.jpg,http://ww1.sinaimg.cn/large/dff1d1efly1gbo4vmmf0jj20ef0gfn65.jpg",无,TRUE,无,无,2020/2/7 20:58,微博 weibo.com,13,17,10,1
IsVtbe7M3,#联防联控 西安在行动# 【辟谣！“西安市自来水中加大了氯气的注入”是谣言】  原图 ,,http://wx1.sinaimg.cn/large/dff1d1efly1gbmjwb2z8ij20sc1hf79s.jpg,无,TRUE,无,无,2020/2/6 12:07,iPhone客户端,21,23,26,1
IsN5lCcAu,#联防联控 西安在行动#【短评： 网络谣言传播如此之快，原因何在？】疫情发生以来，我们听到看到太多太多的谣言，包括“空中喷洒防疫药剂”、“钟南山院士被传染了”、“用淡盐水漱口可以预防新型冠状病毒”之类。以至于新华网也曾发文《转起来！别让疫情谣言满天飞！》，对24条网络谣言进行辟谣。人们不禁要问，为何这类来自非正规渠道、打眼一看就存在诸多漏洞的谣言能如此快速并大面积传播？第一，根据传播学所揭示的规律看，集合行为事件重大，与民众的关联度较高，人们往往存在相当的恐惧心理。谣言从某种程度上讲填补了人们精神上的这种“空白”，使其快速传播有了“土壤”。第二，互联网空前发达，信息传播的方式方法十分丰富，与过去那种口口相传的地域性谣言相较，网络谣言已经没有任何局限性，传播起来明显速度极快。第三，谣言的制造者们始作俑时，把谣言“包装”得颇有迷惑性和隐蔽性，或者偷换概念、移花接木，或者以偏概全、以点代面，或者忽左忽右、闪烁其词，让许多人防不胜防。第四，长期以来人们受“宁可信其有、不可信其无”的影响不浅，加之从众心理作祟，大大加快了谣言的传播速度、传播范围和危害程度。搞清网络谣言传播如此之快的原因，对不传谣、不信谣乃至对查处网络谣言工作，不无益处。（西安报业全媒体评论员 姚村社） ,,无,无,TRUE,无,无,2020/2/5 14:46,360安全浏览器,12,9,9,2
IsjWxpR4R,"转发理由:#联防联控 西安在行动# 西安网警辟谣：公安部门禁止微信群传播相关肺炎疫情信息系谣言  
原始用户: 西安网警巡查执法
转发内容: #微博辟谣# #西安网警提醒# #西安身边事# 【西安网警辟谣｜公安部门禁止微信群传播相关肺炎疫情信息系谣言】近日，一则署名为“西安市公安局”的“警情通报”的信息在网络上疯传，其内容为“从今天起所有群不得转发任何一条关于新型肺炎的虚假、未经官方认证的消息。这次不但封群，群主号连涉及到的群员号一起封，永不解冻，敬请同志们把消息带到群里不要让群员乱发没用的东西，每个人必须做到：发送之前认真审核！一定要遵守国家法律法规。谨慎发言，特殊时期请相互监督，只发真实的官方认证的信息。”经核实，西安市公安局相关部门并未发布过该信息，其为谣言信息。相关谣言内容早已存在并于多地传播，延安、陇南等多地网警也就此进行过辟谣。在此，我们首先要感谢网友们对公安工作的支持。就本条信息而言，呼吁大家不要通过网络转发传播不实信息是值得肯定的。但网络不是法外之地，即便如此，任何人也不得冒充国家机关编造发布不实信息！西安网警提醒：网络社会也有法律底线，传播网络谣言属于违法行为，希望广大网民自觉抵制网络谣言，对未经核实的信息，不随意转发，更不故意杜撰改编，否则，将承担相应的法律责任。对故意传播、散布谣言信息者，公安机关将依法严惩！ [组图共4张] 原图 ",,无,"http://ww1.sinaimg.cn/large/00685Fjgly1gbhx102gj9j31600u0wnn.jpg,http://ww1.sinaimg.cn/large/00685Fjgly1gbhx18p1g0j30bu0ietbw.jpg,http://ww4.sinaimg.cn/large/00685Fjgly1gbhx1mmqw1j309y0nv42y.jpg,http://ww1.sinaimg.cn/large/00685Fjgly1gbhx225p0ej30j508kq4a.jpg",FALSE,无,无,2020/2/2 12:35,微博 weibo.com,4,21,5,1
IsdO8EFx6,"#联防联控 西安在行动# 【辟谣！“北田六组，浙BL0535刚从武汉回来？”是谣言！不要再传了！】  近日，在临潼北田街办部分群众的朋友圈里，有一张图片突然被疯传，具体内容是“北田六组，车牌号浙BL0535，刚从武汉回来了，车上人确诊新型病毒，立即转发。”监测到这一情况后，区委网信办、公安临潼分局立即组织街办干部、民警进行核查并通过网络查询发现，多地均出现此消息，相同的内容，只是更换了地名，在不同地方的群里和朋友圈出现。例如外省的重庆、湖北、四川等地都有。公安临潼分局北田派出所也依法将在微信朋友圈和微信群中传播此消息的北田街办滩王村东渭阳一组张某涛、北田街办尖角村九组王某平袁某夫妇、岳某民等相关人员传唤到派出所进行了训诫教育。民警提醒：当前，新型冠状病毒感染的肺炎疫情牵动着公众的心，但一些网民在未经核实的情况下，在网络上发布、转发不实信息，造成不良社会影响。请大家注意甄别判断网络信息，以官方消息为准,做到不造谣、不信谣、不传谣。互联网不是法外之地，对于蓄意歪曲事实、编造传播谣言的，警方将依法予以严惩，绝不姑息！http://t.cn/A6Pprw9i 原图 ",,http://wx4.sinaimg.cn/large/dff1d1efly1gbh74ypzknj20cu0g4tcq.jpg,无,TRUE,无,无,2020/2/1 20:57,微博 weibo.com,8,10,2,3
Is1d2cfE0,"转发理由:辟谣！  
原始用户: 西安网警巡查执法
转发内容: #新型肺炎辟谣# 辟谣！辟谣！#微博辟谣##西安网警提醒# 近日在社交媒体上传播的“市中心医院医护人员呼吁大家的某消息”为谣言信息！其内容与“武汉市九医院发布的某消息”雷同，该内容经官方证实为谣言，医院并未发布如图消息！请大家关注权威媒体，不造谣、不信谣、不传谣，共同战胜疫情！[加油] （via.  长江日报） [组图共4张] 原图 ",,无,"http://ww2.sinaimg.cn/large/00685Fjgly1gbfmohvmetj31ap0xdwnn.jpg,http://ww4.sinaimg.cn/large/00685Fjgly1gbfmobjvdbj30ql0o7ail.jpg,http://ww3.sinaimg.cn/large/00685Fjgly1gbfmoc4kyzj30v91pv4qp.jpg,http://ww1.sinaimg.cn/large/00685Fjgly1gbfmq2zjrfj30j80b8q48.jpg",FALSE,无,无,2020/1/31 12:53,微博 weibo.com,9,4,7,1
Is1cW0Y9t,"转发理由:辟谣  
原始用户: 西安网警巡查执法
转发内容: #微博辟谣##西安身边事##净网2020# 【网传广汉榕树花园小区因武汉返乡人员发烧而被村民砸家？谣言！！】还请目前在传播的西安网民不信谣不传谣！  [组图共4张] 原图 ",,无,"http://ww1.sinaimg.cn/large/00685Fjgly1gbfn0pxsrgj30ke0kzwgl.jpg,http://ww4.sinaimg.cn/large/00685Fjgly1gbfn0qb7c1j30n01dsk5v.jpg,http://ww1.sinaimg.cn/large/00685Fjgly1gbfn6ywk4rj30rm1is7ax.jpg,http://ww1.sinaimg.cn/large/00685Fjgly1gbfn7jc5inj30u01irdn7.jpg",FALSE,无,无,2020/1/31 12:53,微博 weibo.com,9,5,2,1
IrBnD6vIb,"转发理由:转发辟谣！#这些疫情谣言不要信#  
原始用户: 人民日报
转发内容: 【转发辟谣！#这些疫情谣言不要信#】钟南山建议全国人民在家隔离两周？吃大蒜胜过杀病毒的口腔药物？吃香蕉会得新型冠状病毒肺炎？香油滴鼻孔可阻断传染？人中涂风油精可预防呼吸道疾病？熏白醋能消毒空气？……这些传言通通都是假的！#最新疫情谣言汇总#，转给身边人！  [组图共9张] 原图 ",,无,"http://ww4.sinaimg.cn/large/a716fd45gy1gbcd40s7z9j20go0jn44p.jpg,http://ww1.sinaimg.cn/large/a716fd45gy1gbcd418rkvj20go0jnq8i.jpg,http://ww4.sinaimg.cn/large/a716fd45gy1gbcd417flsj20go0jngr9.jpg,http://ww2.sinaimg.cn/large/a716fd45gy1gbcd40q6zij20go0jngr7.jpg,http://ww1.sinaimg.cn/large/a716fd45gy1gbcd40rekaj20go0jn7ac.jpg,http://ww2.sinaimg.cn/large/a716fd45gy1gbcd40u6t9j20go0jn7a1.jpg,http://ww1.sinaimg.cn/large/a716fd45gy1gbcd4189lfj20go0jn44e.jpg,http://ww3.sinaimg.cn/large/a716fd45gy1gbcd41fkabj20go0jn7a7.jpg,http://ww2.sinaimg.cn/large/a716fd45gy1gbcd41tkfhj20go0jn7a7.jpg",FALSE,无,无,2020/1/28 19:08,微博 weibo.com,7,4,4,1
